Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update,Features,EchoLink,Notes,IRLP,AllStar,Nets,Links,Web links,DMR Enabled,Color Code,DMR ID,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,Affiliate,On-air,Grid,Rocky Mountain Wide,Commands,D-STAR Enabled,Node,Sources,IPSC Network,P-25 Digital Enabled,NAC,Default Reflector,Feed,Mixed-Mode,Devilshead Local,YSF Digital Enabled,DG-ID,Location Photo,Bandwidth,Local Network,Eastern Colorado,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,TAC 310,TAC 311,Colorado,Colorado Chat,WIRES-X,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Worldwide English,North America,DCI Bridge,Local/Cluster,N. Colorado,Worldwide,English,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,171.06,NE,,56,26,41.13999939,-104.81999969,147.105,147.705,91.5,91.5,Laramie,On-Air,,ShyWyArc,WRCG,2019-02-15,,,,,,,,,,,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,171.06,NE,,56,15518,41.13999939,-104.81999969,449.9,444.9,100,100,Laramie,On-Air,From 5 miles to 25 miles,N7JJY,,2017-01-04,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,171.06,NE,,56,10803,41.13999939,-104.81999969,449.975,444.975,,,Laramie,On-Air,,WY7EOC,WRCG,2020-02-27,,,See the website for TG/TS/CC programming info and link status/info,,,,,,yes,11,315601,,,,,,,Laramie County Emergency Management/WY7EOC,,,,,,,,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,171.83,NE,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,,Laramie,On-Air,Local,,WRCG,2019-12-12,,,Brandmiester DMR only no analog.,,,,,,yes,15,315615,BrandMeister,,,,,,,,DN71OD,,,,,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,175.72,SSW,,35,44,36.82220078,-107.99199677,447.45,442.45,107.2,,San Juan,On-Air,,KB5ITS,NMFCC,2017-07-19,"E-power, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,175.72,SSW,,35,43,36.8222,-107.992,146.74,146.14,100,,San Juan,On-Air,,Totah ARC,NMFCC,2017-07-19,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,175.74,SSW,,35,15629,36.8222,-107.993,146.88,146.28,100,,San Juan,On-Air,,,NMFCC,2018-01-15,,,,,,,Full-time to the San Juan Connection System .,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,175.74,SSW,2,35,12413,36.8222,-107.993,442.25,447.25,,,San Juan,On-Air,,,NMFCC,2018-01-21,,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,yes,1,313502,,AZ-TrboNet,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,2,,,1,1,,,,2,2
448.2,-5,CC,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,176.29,E,,08,10783,40.25030136,-103.80000305,448.2,443.2,,,Morgan,On-Air,,,CCARC,2019-11-27,Mixed Mode,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,,,Full-time to the Colorado TRBO System .,Rocky Mountain Ham Radio,yes,7,310812,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,NEAHR,,,1,,,,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KB5ITS,"Aztec, Hottel Hill",NM,OPEN,,,176.94,SSW,,35,18461,36.80630112,-108.0019989,146.61,146.01,100,,Taos,On-Air,,San Juan Connection,,2020-01-13,,,Linked to San Juan Connection,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,136.5,W7BAR,"Vernal, Grizzly Ridge",UT,OPEN,,,177.14,NW,,49,181,40.7396,-109.484,147.04,147.64,136.5,,Uintah,On-Air,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",Borderline ARC,UVHFS,2015-03-09,E-power.,,8,,,,Full-time to the Sinbad Desert (SDARC) System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,K0RTS,"Genoa, Limon",CO,OPEN,,D,177.67,ESE,,08,13581,39.27830124,-103.5,446.7375,441.7375,,,Lincoln,On-Air,"I-70 H-40 H-287 Arriba, Genoa, Hugo, Limon 50 mile radius",K0RTS KC0VJD,CCARC,2019-11-27,,,Colorado on TG700 Slot 1 Denver on TG720 Slot 2,,,,,,yes,8,310829,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Central Regional 2 720 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,2,,RMHam,,,1,,,,,RMHAM c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,K7HEN,"Vernal, Grizzly Ridge",UT,OPEN,,,177.76,NW,,49,24,40.7517,-109.487,145.49,144.89,136.5,,Uintah,On-Air,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.","W7BYU, Borderline ARC",UVHFS,2014-01-20,"Autopatch, 8,506', linked to (147.320).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,178.22,SSW,,35,16280,36.7823,-107.988,1291.1,1271.1,,,San Juan,On-Air,,San Juan County,NMFCC,2019-05-12,DV only,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,178.29,SSW,,35,11428,36.7817,-107.99,145.115,144.515,,,San Juan,On-Air,,,,2018-01-29,,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,A,,178.31,ESE,,08,128,39.26879883,-103.48799896,147.06,147.66,103.5,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24",BSARC,CCARC,2019-07-21,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,,,42740,Big Sandy Net: Tues 19:00,,http://www.bigsandyradio.com/,,,,,,,,,,,,DM89GG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,179.18,ESE,,08,17059,39.05419922,-103.48000336,447,442,,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",Delbert Noakes (KC0VJD),CCARC,2020-01-26,APRS repeater &amp; I-Gate / Weather station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,30534,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,181,N,,56,43,41.79109955,-107.23799896,146.76,146.16,100,,Carbon,On-Air,Wide area.,CCARS,,2017-10-06,,,,,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,181,N,,56,55,41.79109955,-107.23799896,147.39,147.99,100,,Carbon,On-Air,Wide area.,HERC,,2017-01-04,E-power.,,,,,,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,N7ZEF (EchoLink).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,,181.01,N,,56,15548,41.79109955,-107.23899841,448.3,443.3,100,,Carbon,,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,181.01,N,,56,5791,41.7911,-107.239,146.7,146.1,162.2,,Carbon,On-Air,,,WRCG,2017-01-04,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,,181.01,N,,56,15551,41.79109955,-107.23899841,449.8,444.8,146.2,,Carbon,,,Wyocomm,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,CLOSED,,D,181.01,N,,56,13858,41.79109955,-107.23899841,445.05,440.05,,,Carbon,On-Air,Wide area.,Laramie County EM,WRCG,2019-12-12,,,,,,,,,yes,11,315609,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,Wyoming DMR Project,,DN61JS,,,,,,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,181.81,SSE,,35,174,36.64690018,-105.96700287,146.76,146.16,67,,Taos,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,,2016-08-20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,181.81,SSE,,35,15616,36.64699936,-105.96700287,145.175,144.575,141.3,,Taos,Off-Air,,NMEMA ARC,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,182.75,SSW,,35,50,36.7111,-107.984,146.92,146.32,100,,San Juan,On-Air,,San Juan County OEM,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,182.77,SSW,,35,16636,36.7111,-107.985,448.65,443.65,127.3,,San Juan,On-Air,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,183.42,SSW,,35,11429,36.65,-107.791,1292.3,1272.3,,,San Juan,On-Air,,San Juan County,NMFCC,2018-02-02,,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBD (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,,186.36,SSW,,35,49,36.61,-107.81,147.1,147.7,100,,San Juan,On-Air,,San Juan connection,NMFCC,2018-01-15,,,,,,,Full-time to the San Juan Connection System .,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,,186.49,SSW,,35,85,36.7281,-108.218,146.85,146.25,100,100,San Juan,On-Air,,Totah ARC,NMFCC,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,,186.49,SSW,,35,87,36.7281,-108.218,449,444,100,,San Juan,,,K5WY,NMFCC,,E-power.,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,,186.49,SSW,,35,81,36.7281,-108.218,53.01,52.01,131.8,,San Juan,On-Air,,KB5ITS,NMFCC,2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,,186.49,SSW,,35,84,36.7281,-108.218,146.76,146.16,100,100,San Juan,On-Air,,,NMFCC,2018-01-15,"Closed autopatch, e-power.",,,,,,Full-time to the San Juan Connection System .,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,"Farmington, College Hill",NM,OPEN,,,186.49,SSW,,35,86,36.7281,-108.218,147,147.6,100,,San Juan,On-Air,,,NMFCC,2017-11-30,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,,186.5,SSW,,35,51,36.6067,-107.805,147.28,147.88,67,,San Juan,On-Air,Wide area.,,NMFCC,2018-01-07,6,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,S,186.51,SSW,,35,15650,36.7281,-108.219,444.15,449.15,,,San Juan,On-Air,,San Juan County,,2018-02-02,DV only,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBF (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC,N5UBJ,Farmington,NM,OPEN,,D,186.51,SSW,2,35,12412,36.7281,-108.219,442.325,447.325,,,San Juan,On-Air,,,NMFCC,2018-01-19,AZ-TRBONET,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,yes,1,313501,,AZ-TrboNet,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,2,,,1,1,,,,2,2
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,186.66,SSE,,35,137,36.69300079,-105.51399994,145.39,144.79,100,,Taos,On-Air,Wide area.,Taos ARC,NMFCC,2017-09-01,"E-power, linked.",,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,DM76FQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,186.73,SE,,08,8086,37.14569855,-104.57099915,446.775,441.775,,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group (CMRG),CCARC,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,,186.98,SSE,,35,15618,36.75999832,-105.30999756,145.25,144.65,123,,Taos,On-Air,,Taos ARC,NMFCC,2017-08-27,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,DM76IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.7,-20,,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,,S,187.92,SSW,,35,16279,36.7083,-108.226,1291.7,1271.7,,,San Juan,On-Air,,San Juan County,NMFCC,2018-02-02,DV only,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBF (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,188,SE,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,100,Las Animas,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,CCARC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,188,SE,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,CCARC,2018-04-04,E-power (batt).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,188.04,SE,,08,240,37.16939926,-104.5,449.6,444.6,107.2,,Las Animas,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,CCARC,2017-10-24,E-power.,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,,188.63,WNW,,49,13041,40.2222,-110.104,145.49,144.89,136.5,,Duchesne,On-Air,"Duchesne, UT area.",,UVHFS,2017-06-29,E-power.,,5,,,,,http://sdarc.us/repeaters/flat-top.html,,,,,,,,,,Sinbad Desert ARC (SDARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,190.63,W,ON - IDLE,49,58,39.6389,-110.342,147.32,147.92,88.5,,Carbon,On-Air,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",Sinbad Desert ARC,UVHFS,2017-09-03,Remote base.,64264,110,3270,,,,http://sdarc.us/repeaters/bruin.html,,,,,,,,,,,,DM49tp,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,190.63,W,ON - IDLE,49,59,39.6389,-110.342,449.05,444.05,88.5,,Carbon,On-Air,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",Sinbad Desert ARC,UVHFS,2008-07-11,Remote base.,64264,,3270,,,,http://sdarc.us/repeaters/bruin.html,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,,WX7Y,"Sunny Side, Bruin Peak",UT,OPEN,,,191.01,W,,49,15319,39.6447,-110.348,145.175,144.575,,,Carbon,On-Air,Eastern Utah,SDARC,,2018-01-11,,,,,,,,,,,,,,,,,,Sinbad Desert A.R.C.,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,194.19,SSE,,35,11288,36.59780121,-105.44499969,147.14,147.74,67,,Taos,On-Air,,,,2017-07-25,11,,,,,,Full-time to the Mega-Link System .,http://www.taosarc.com/,,,,,,,,,,TaosARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,195.76,SE,,08,167,37.99950027,-103.52899933,147.36,147.96,,123,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,,2018-09-30,E-power,,Digital Wires-X,,,,,,,,,,,,,,,KC0ITF,,DM87FX,,,,,,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,11360,,,,,,,,,,,,,,,,
146.94,-0.6,100,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,,,196.62,NW,,56,10,41.4334,-109.116,146.94,146.34,100,,Sweetwater,On-Air,Wide area. 75 mi radius.,Sweetwater ARC,WRCG,2019-02-15,,,,,,Sunday ARES/Races @ 7:30 PM,,http://www.wy7u.org/,,,,,,,,,,,,DN51KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KE7FGD,"Rock Springs, Aspen Mountain",WY,OPEN,,,196.67,NW,,56,11,41.4338,-109.117,146.61,146.01,100,,Sweetwater,On-Air,Wide area: SW Wyoming,SWARC Sweetwater Amateur Radio Club,WRCG,2019-02-15,,,,,,Sun at 19:30 on 146.940 TN 100 Hz,,http://www.wy7u.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,197.43,SSE,,35,183,36.55670166,-105.41600037,444.975,449.975,123,,Taos,On-Air,,N5TSV,NMFCC,2017-02-13,,,,,,,,,,,,,,,,,,,,DM76HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,198.28,SE,,08,239,36.99739838,-104.46700287,145.43,144.83,107.2,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group,CCARC,2017-10-24,,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,198.3,SE,,35,6805,36.99250031,-104.47399902,446.775,441.775,,,Colfax,On-Air,,Cheyenne Mountain Repeater Group,NMFCC,2017-07-22,,,,,,,,http://www.cmrg.org/,,,,,,,,,,,,DM76SX,,,yes,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,198.4,SSE,,35,77,36.59999847,-105.25,444.35,449.35,100,,Colfax,On-Air,,,NMFCC,2018-01-07,,,11,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,DM76JO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
