Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update,YSF Digital Enabled,DG-ID,Features,Mixed-Mode,Web links,D-STAR Enabled,Node,Sources,Grid,Links,Affiliate,EchoLink,IRLP,AllStar,Bandwidth,DMR Enabled,Color Code,IPSC Network,Wide Network,Notes,Nets,Feed,DMR ID,Talkgroups,Rocky Mountain Wide,Southern Colorado,WIRES-X,Location Photo,On-air,Commands,TAC 310,TAC 311,Colorado,Colorado Chat,Local/Cluster,Central Regional,REACT,CO-Park County,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Local Network,c-Bridge,Talkgroup Network,Worldwide,North America,English,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,Northern Colorado Regional,Europe,Southwest USA
927.65,-25,151.4,KC5ZXW,Albuquerque,NM,OPEN,,,183.73,SW,,35,15611,35.06679916,-106.51599884,927.65,902.65,151.4,,Bernalillo,Off-Air,,,NMFCC,2017-07-16,,,,,,,,,DM65RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,162.2,NM5HD,Rio Rancho,NM,OPEN,I,,183.87,SW,,35,10214,35.19760132,-106.71499634,145.37,144.77,162.2,,Sandoval,On-Air,,Adrian Miura,,2014-11-23,,,,,,,,,DM65PE,,,,7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.1,5,100,KC5ZXW,"Albuquerque, Southeast",NM,OPEN,,,183.91,SW,,35,16271,35.06290054,-106.51499939,444.1,449.1,100,,Bernalillo,On-Air,,,NMFCC,2017-07-21,,,,,,,,,DM65RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,210.7,WB5EZO,Albuquerque,NM,OPEN,,,184.29,SW,,35,192,35.06719971,-106.53299713,927.7,902.7,210.7,,Bernalillo,Off-Air,Wide area.,,,2017-07-21,,,"Closed autopatch, linked.",,,,,,DM65RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,,184.4,NNW,,08,112,39.7525,-105.358,448.625,443.625,100,100,Jefferson,On-Air,Denver metro area.,Denver Radio Club,CCARC,2017-03-11,,,E-power.,,DRC Repeaters,,,,,"Full-time to 145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,,,,,,,,,,DRC: Sun at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,,184.41,NNW,,08,82,39.7525,-105.359,146.985,146.385,100,100,Denver,On-Air,,El Jebel RADOPS,CCARC,2016-09-05,,,E-power.,,,,,,,,,,3346,,,,,,,,RADOPS: Sun at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,184.41,NNW,,08,140,39.7525,-105.359,145.28,144.68,100,,Jefferson,On-Air,Wide area.,,CCARC,2015-05-22,,,"Closed autopatch, e-power, linked.",,Intermountain Repeater Group,,,,,"Full-time to 449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,,,,"PL is usually off, allowing use by older transceivers.",Sun at 19:30. Everyone welcome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,184.41,NNW,,08,138,39.75249863,-105.35900116,449.525,444.525,CSQ,,Jefferson,On-Air,,KE0SJ,CCARC,2015-05-23,,,E-power.,,Intermountain Repeater Group,,,,DM79HS,"Full-time to 145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,,184.41,NNW,,08,77,39.7525,-105.359,146.64,146.04,100,,Jefferson,On-Air,Wide area. Repeater Coverage Map,Denver Radio League,CCARC,2017-03-11,,,E-power.,,DRL Repeaters,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,184.79,NNW,"KB0VGD North Table Mtn. Golden Wide area coverage. Please use ONLY TG 310811, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14273,39.7845993,-105.21600342,446.975,441.975,,,Jefferson,On-Air,Denver Metro Area,W0DMR,,2019-11-27,,,,,http://www.w0dmr.org/,,,,,,,,,,,yes,2,NoCo c Record retrieved from radioid.net,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",,310811,,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310. TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,71.9,KB5VPZ,"McIntosh, McIntosh Post office west",NM,OPEN,E,,184.86,SSW,Node Offline,35,11166,34.84149933,-106.1309967,447.275,442.275,71.9,71.9,Torrance,On-Air,All Torrance County. South Hwy 14 from Raven Rd. to Hwy 55. Hwy 55 to Hwy 60. Hwy 60 to Encino Hwy 42 to Corona,KB5VPZ,,2015-07-26,,,E-power (Solar and Wind). Linkable to other sites.,,,,,,DM64WU,,,943044,,,,,,,,Usually Linked to 146.720 and Sandia Crest wait for courtesy beeps,,,,,,,,,,# then node number to connect #then 73 disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,184.98,WNW,,08,208,37.6992,-107.806,147.27,147.87,127.3,,San Juan,On-Air,Wide area.,KB5ITT,CCARC,2017-04-14,,,E-power.,,,,,,,,Durango ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,156.7,N0OMC,Lakin,KS,OPEN,,,185.05,E,,20,3967,37.93579865,-101.26399994,146.985,146.385,156.7,156.7,Kearney,On-Air,"Kearny, Finney and Scott Counties",N0OMC,Kansas Repeater Council,2018-09-16,,,E-power,,,,,,DM97IW,,,,,,,,,,,Linked full time to the Garden City 146.910 and Scott City 146.700 repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,185.27,W,,35,11429,36.65,-107.791,1292.3,1272.3,,,San Juan,On-Air,,San Juan County,NMFCC,2018-02-02,,,,,,yes,KF5VBD (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,185.28,W,,35,16667,36.95,-107.85,147.06,147.66,100,,San Juan,On-Air,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC,W0TX,"Denver, Centennial Cone",CO,OPEN,,D,185.39,NNW,,08,7165,39.7657,-105.366,446.7875,441.7875,,,Jefferson,On-Air,,Denver Radio Club,CCARC,2017-12-09,,,,,http://www.w0tx.org/,,,,,,Brandmeister Network,,,,,yes,1,,,,,,,,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf. TG's are PTT enabled and will timeout after 15 minutes of inactivity. Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,,,185.4,NNW,,08,9702,39.7658,-105.366,927.8375,902.025,,,Jefferson,On-Air,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,,CCARC,2018-12-23,,,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,,,,,,,,,,,45770,,,,,,The offset is -25.8125,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,
223.9,-1.6,,KB5UGU,Albuquerque,NM,OPEN,E,,185.48,SW,Node Offline,35,15432,35.1629982,-106.70999908,223.9,222.3,,,Bernalillo,On-Air,,,,2018-10-16,,,"E-power (solar), Autopatch, Remote base.",,,,,,DM65PD,,,87120,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,,185.65,NNW,,08,265,39.7772,-105.328,449.75,444.75,103.5,103.5,Jefferson,On-Air,,Rocky Mtn Radio League,CCARC,2016-12-23,,,8,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,,185.65,NNW,,08,134,39.7772,-105.328,224.74,223.14,88.5,88.5,Jefferson,On-Air,,Aurora Repeater Assoc,CCARC,2016-01-17,,,e-power,,ARA Repeaters,,,,,,,,,,,,,,,,ARA: Wed at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,,185.65,NNW,,08,71,39.77719879,-105.32800293,145.22,144.62,103.5,103.5,Jefferson,On-Air,Wide area.,Rocky Mtn Radio League,CCARC,2016-12-23,,,8,Yes; analog capable.,Repeater,,,,,,,,,,,,,,,Talk-Group of $FFFF.,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,,185.67,NNW,,08,136,39.7772,-105.329,448.85,443.85,88.5,88.5,Jefferson,On-Air,"Denver metro, central front range",Aurora Repeater Assoc,CCARC,2016-01-17,,,e-power.,,ARA Repeaters,,,,,,,,,,,,,,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,,185.67,NNW,,08,86,39.7772,-105.329,224,222.4,103.5,103.5,Jefferson,On-Air,,Rocky Mountain Radio League,CCARC,2017-03-11,,,8,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,,185.67,NNW,,08,133,39.7772,-105.329,147.15,147.75,100,100,Jefferson,On-Air,"Denver metro, central front range",Aurora Repeater Assoc (ARA),CCARC,2016-01-17,,,e-power,,ARA Repeaters,,,,,"Linkable to 224.74000 (N0POH) at Golden, Guy Hill, CO .",,,,,,,,,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,186,W,,08,115,37.2753,-107.879,448.625,443.625,131.8,131.8,La Plata,On-Air,Wide area.,KC5EVE,CCARC,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,107.2,WG0N,"Idaho Springs, Squaw Mountain",CO,OPEN,,,186.04,NNW,,08,95,39.7425,-105.514,449.05,444.05,107.2,107.2,Denver,On-Air,Wide area.,WG0N,CCARC,2012-11-20,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,186.05,W,,08,11546,37.27529907,-107.87999725,449.85,444.85,100,100,La Plata,On-Air,,DARC,CCARC,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.525,5,100,K5PRN,"Albuquerque, UNM Campus",NM,OPEN,,,186.07,SW,,35,16270,35.08890152,-106.61799622,442.525,447.525,100,,Bernalillo,On-Air,,KE5LOH,NMFCC,2017-07-21,,,,,,,,,DM65QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.65,5,CC,NM5SH,Albuquerque,NM,OPEN,,D,186.09,SW,,35,33,35.16189957,-106.72499847,443.65,448.65,,,Bernalillo,On-Air,Albuquerque Metro,NM5SH,NMFCC,2019-12-08,,,Brandmeister,,NM5SH QSL.net,,,,DM65pd,,,,,,,yes,1,Brandmeister c Record retrieved from radioid.net,,,,,313517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,186.56,N,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,,Adams,On-Air,,N1UPS,CCARC,2017-04-24,,,,,,,,,,,,43699,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,67,K5FIQ,"Albuquerque, Op Ctr",NM,OPEN,,,186.67,SW,,35,38,35.05780029,-106.58699799,146.9,146.3,67,,Bernalillo,On-Air,Wide area.,Upper Rio FM Society,NMFCC,2017-07-16,,,5,,,,,,DM65QB,"Full-time to 147.06000 (K5FIQ) at Clines Corners, Tapia Mesa, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,71.9,K5FIQ,"Albuquerque, Op Ctr",NM,OPEN,,,186.67,SW,,35,39,35.05780029,-106.58699799,449.55,444.55,71.9,,Bernalillo,On-Air,,Upper Rio FM Soc,NMFCC,2017-07-16,,,5,,,,,,DM65QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,67,K5FIQ,"Albuquerque, Op Ctr",NM,OPEN,,,186.67,SW,,35,40,35.05780029,-106.58699799,449.8,444.8,67,,Bernalillo,On-Air,,Upper Rio FM Soc,NMFCC,2017-07-16,,,5,,,,,,DM65QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,,W5URR,"Albuquerque, Op Center",NM,OPEN,,S,186.67,SW,,35,7531,35.05780029,-106.58699799,449.45,444.45,,,Bernalillo,On-Air,,The Upper Rio FM Society,NMFCC,2017-07-20,,,,,http://www.urfmsi.org,yes,W5URR (B),jfindu lookup / dstar-users lookup,DM65QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,,186.68,W,,35,51,36.6067,-107.805,147.28,147.88,67,,San Juan,On-Air,Wide area.,,NMFCC,2018-01-07,,,6,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,,186.9,W,,35,49,36.61,-107.81,147.1,147.7,100,,San Juan,On-Air,,San Juan connection,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,100,KB5ZFA,Fort Sumner,NM,OPEN,,,186.96,S,,35,88,34.47169876,-104.24500275,147.14,147.74,100,,Debaca,On-Air,Wide area.,,NMFCC,2018-01-07,,,4,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.45,5,67,K5FIQ,"Albuquerque, Northern Sandia Mountain Top",NM,OPEN,,,187.45,SW,,35,17186,35.08440018,-106.65000153,442.45,447.45,67,67,Bernalillo,On-Air,,Upper Rio Grande FM Society,,2018-07-16,,,"FM, Autopatch",,http://www.urfmsi.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,-5,123,KE5XE,Albuquerque,NM,OPEN,,,187.45,SW,,35,16953,35.08440018,-106.65000153,443.5,438.5,123,,Bernalillo,,,,,2018-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.01,0,,W5SCA,"Albuquerque, Sandia Crest",NM,OPEN,,,187.45,SW,,35,16939,35.08440018,-106.65000153,145.01,145.01,,,Bernalillo,,wide-area,Sandoval County Amateur Radio Emergency Service,,2018-04-04,,,Packet node W5SCA-11,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,WA5IHL,"Albuquerque, Sandia Mnts",NM,OPEN,,,187.45,SW,,35,17322,35.08440018,-106.65000153,145.29,144.69,100,,Bernalillo,On-Air,,,,2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,187.47,W,,08,11545,37.2622,-107.906,147.135,147.735,100,100,La Plata,On-Air,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,,,187.65,NW,,08,260,39.1761,-106.829,447.05,442.05,136.5,136.5,Pitkin,On-Air,Aspen-Snowmass areas.,Roaring Fork Amateur Repeater Cooperative,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,189.5,N,,08,185,39.88560104,-104.98699951,147.045,147.645,123,,Adams,On-Air,,Northglenn RA,CCARC,2017-04-10,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.05,5,100,K5BIQ,"Albuquerque, West Mesa",NM,OPEN,A,,190.21,SW,,35,15759,35.06700134,-106.7009964,442.05,447.05,100,100,Bernalillo,On-Air,,BERNCO OEM,NMFCC,2018-06-16,,,,,http://bc-ares.org/wordpress/,,,,,,,,,28828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,88.5,W5WX,"Amarillo, KVII Tower (ABC 7)",TX,OPEN,,Y,191.42,SE,,48,542,35.37480164,-101.88300323,146.94,146.34,,,Potter,On-Air,Amarillo and points north.,Panhandle Amateur Radio Club,TVHFS,2019-08-24,yes,Open ↑ / Open ↓,,,http://www.w5wx.net,,,,DM95BI,,,,,,,,,,,,Panhandle Amateur Information Net (PAIN): Sun at 20:00. Morning 2-Meter Net: M-F at 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,192.63,WNW,,08,15213,38.38750076,-107.6740036,448.65,443.65,,151.4,Montrose,On-Air,Wide area.,KB0YNA,,2016-10-11,,,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,192.63,WNW,,08,69,38.3875,-107.674,447.2,442.2,107.2,107.2,Montrose,On-Air,Delta/Montrose,,CCARC,2018-01-15,,,9,,GMRA Repeaters,,,,,Full-time to the GMRA Open System .,Grand Mesa Repeater Assoc,,3710,,,,,,,Closed IRLP out - Ask for a control op,RACES Net Wed at 1930 Hrs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,192.7,N,,08,26,39.92060089,-105.08599854,448.925,443.925,131.8,,Boulder,Off-Air,,W0LMA,CCARC,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,192.7,N,,08,266,39.92060089,-105.08599854,449.825,444.825,103.5,,Boulder,Off-Air,Along the foothills and into Boulder where the 94 repeater is shadowed.,Rocky Mountain Radio League,CCARC,2019-06-19,,,6,,Repeater,,,,,,,,,,,,,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,192.94,WNW,,08,17998,38.18,-107.79,447.8,442.8,,,Ouray,On-Air,Montrose to Ouray,AD0RM,,2019-08-17,,,,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,WA5IHL,Albuquerque,NM,OPEN,,D,193.09,SW,2,35,15732,35.06000137,-106.76999664,442.25,447.25,,,Bernalillo,On-Air,Albuquerque,,NMFCC,2019-12-08,,,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,,,yes,1,AZ Trbo c Record retrieved from radioid.net,,,,,313506,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,2,,,,,,,,,,,,,,,,,,,AZ-TrboNet,1,1,1,2,,,,,2,2
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,,193.48,NW,,08,211,39.2131,-106.937,146.67,146.07,107.2,,Pitkin,On-Air,Wide area.,Ski Country ARC,CCARC,2012-11-10,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4375,5,CC,KE5CJ,Stinnett,TX,OPEN,,D,193.52,SE,,48,14414,35.82699966,-101.44300079,443.4375,448.4375,,,Hutchinson,On-Air,Wide Area,,,2019-12-09,,,,,DMR MARC,,,,,,,,,,,yes,14,NorCal c Record retrieved from radioid.net,BrandMeister,Time Slot #1 - Group Call 3 = DMR-MARC North America Time Slot #1 - Group Call 3777215= TRBO-6 Time Slot #1 - Group Call 3148= TX Statewide Time Slot #2 - Group Call 10 = West Texas Local,,,314840,,,,,,,,,,,,,,,,,,,,,,,,,NorCal,,,,,,,,,,,,
444.8,5,,W5WDR,Stinnett,TX,OPEN,W,Y,193.52,SE,,48,13604,35.82699966,-101.44300079,444.8,449.8,,,Hutchinson,On-Air,"Covers 55 mile radius of Borger, Texas (approximately).",Hutchinson County ARC,,2018-04-23,yes,Open ↑ / Open ↓,,,,,,,DM95GT,"Full-time to 444.30000 (W5JTC) at Amarillo, TX .",Panhandle Emergency Radio Service,,,,,,,,,Linked,Golden Spread Amateur Information Net. Tuesdays 6:30 pm Central,,,,,,21379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,193.74,W,,08,113,37.41529846,-108.01200104,146.67,146.07,100,100,La Plata,On-Air,Wide area.,Durango ARC,CCARC,2019-04-01,,,11,,DARC Repeaters,,,,,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,,,,,,,,Linked active in the summer months only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,194.13,W,,35,44,36.82220078,-107.99199677,447.45,442.45,107.2,,San Juan,On-Air,,KB5ITS,NMFCC,2017-07-19,,,"E-power, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,194.13,W,,35,43,36.8222,-107.992,146.74,146.14,100,,San Juan,On-Air,,Totah ARC,NMFCC,2017-07-19,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,194.19,W,,35,15629,36.8222,-107.993,146.88,146.28,100,,San Juan,On-Air,,,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,194.19,W,2,35,12413,36.8222,-107.993,442.25,447.25,,,San Juan,On-Air,,,NMFCC,2018-01-21,,,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,,,yes,1,,,,,,313502,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,2,,,,,,,,,,,,,,,,,,,AZ-TrboNet,1,1,1,2,,,,,2,2
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,194.23,W,,08,8169,37.3,-108.028,145.37,144.77,100,100,La Plata,On-Air,,,CCARC,2018-01-15,,,E-power.,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,194.33,W,,35,16280,36.7823,-107.988,1291.1,1271.1,,,San Juan,On-Air,,San Juan County,NMFCC,2019-05-12,,,DV only,,,yes,KF5VBE (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
