Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Links,IRLP,Notes,Nets,Coordination,Last update,Web links,Grid,Affiliate,DMR Enabled,Color Code,Wide Network,DMR ID,AllStar,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,EchoLink,On-air,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Commands,D-STAR Enabled,Node,Sources,P-25 Digital Enabled,NAC,Default Reflector,Central Regional,Northern Colorado Regional,Location Photo,Feed,Bandwidth,Mixed-Mode,Eastern Colorado,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,188.97,SE,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,E-power (batt).,,,,,CCARC,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,189.02,SE,,08,240,37.16939926,-104.5,449.6,444.6,107.2,,Las Animas,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,E-power.,,,,,CCARC,2017-10-24,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,189.19,NE,"KB0VGD North Table Mtn. Golden Wide area coverage. Please use ONLY TG 310811, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14273,39.7845993,-105.21600342,446.975,441.975,,,Jefferson,On-Air,Denver Metro Area,W0DMR,,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",,2019-11-27,http://www.w0dmr.org/,,,yes,2,,310811,,NoCo c Record retrieved from radioid.net,,,,,,,,,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310. TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,N0ELY,Lakewood,CO,OPEN,,,189.36,NE,,08,8204,39.70460129,-105.1230011,448.75,443.75,100,100,Jefferson,Off-Air,Local.,,E-power.,,,,,CCARC,2019-08-23,,DM79KQ,N0ELY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,189.38,E,ON - IDLE,08,13294,39.04370117,-104.60800171,447.625,442.625,100,100,El Paso,On-Air,,KD0MDP,Linked.,Full-time to the The Fun Machine System .,7301,,,,2015-06-02,,,The Fun Machine,,,,,28299,,,,,363976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.825,-5,D073,W0TX,"Lakewood, St Anthony Medical Campus",CO,OPEN,,,189.58,NE,,08,5805,39.71620178,-105.12999725,447.825,442.825,D073,,Jefferson,On-Air,,Denver Radio Club,,,,Now operating in Narrow Band mode with Digital Code Squelch. Please reset your programing to use: 12.5 KHz. bandwidth (+/- 2.5 KHz. deviation).,,CCARC,2017-03-11,,DM79KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,67,K5URR,"Grants, MW Ridge",NM,OPEN,,,190.29,S,,35,15625,35.18880081,-107.59999847,146.64,146.04,67,67,Bernalillo,On-Air,Wide Area,URFMSI,,,,,,NMFCC,2018-05-03,http://www.urfmsi.org,DM65EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,190.78,NNE,,08,18131,40.2392,-105.847,449.425,444.425,103.5,103.5,Clear Creek,On-Air,"Grand Lake, CO",,,,,Linked to the Allstar Florida Hub,Sunday and Tuesday nights at 7 PM MT,,2019-09-21,,,,,,,,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,,191.39,NE,,08,9775,39.75049973,-105.1230011,147.21,147.81,100,100,Jefferson,On-Air,,Denver Water Amateur Radio Club,,,3241,,,,2020-01-23,http://www.dwarc.com,DM79KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,Y,191.39,NE,,08,17349,39.75059891,-105.1230011,448.35,443.35,,,Jefferson,On-Air,Denver Metro and surrounding,Denver Water Amateur Radio Club (DWARC),,,,,,CCARC,2018-10-02,http://www.DWARC.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,
444.975,5,67,K5EMO,"Grants, 515 West High Street",NM,OPEN,E,,192.33,S,ON - IDLE,35,17042,35.15420151,-107.85399628,444.975,449.975,67,67,Cibola,On-Air,Local,Cibola County Emergency Manager,Linked to 147.980 NM5EM,"Full-time to 146.98000 (NM5EM) at Grants, Mt Taylor, NM .",,,,NMFCC,2018-12-27,,DM65BD,,,,,,,,,,,707790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KE5FYL,Grants,NM,OPEN,,Y,192.81,S,,35,10215,35.14730072,-107.85099792,147.18,147.78,,,Cibola,On-Air,,Cibola County Amateur Radio Club,,"Full-time to 444.95000 (KE5FYL) at Grants, La Mosca Peak, NM .",,PL 100.0 must but placed on both RX &amp; TX to avoid hearing Digital Traffic noise.,,NMFCC,2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,
444.8,5,67,NM5ML,"Grants, La Mosca",NM,OPEN,,,192.81,S,,35,15885,35.14730072,-107.85099792,444.8,449.8,67,,Cibola,On-Air,Wide area,Mega Link Repeater System,Full time to the New Mexico MegaLink system,Full-time to the Mega-Link System .,,10,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,NM5ML,"Grants, Microwave Ridge",NM,OPEN,,,192.82,S,,35,94,35.14720154,-107.85099792,146.66,146.06,100,,Cibola,On-Air,Wide area.,Mega-Link Rptr System,9,Full-time to the Mega-Link System .,,,,NMFCC,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,,193.15,NE,,08,8189,39.49420166,-104.83599854,447.525,442.525,203.5,146.2,Douglas,On-Air,"Denver metropolitan area, front range foothills",EmComm Colorado,,,,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",,CCARC,2017-03-11,,DM79NL,Colorado ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,,193.43,SSE,Node Offline,35,3112,35.2743988,-106.73699951,442.75,447.75,162.2,,Sandoval,On-Air,"Rio Rancho, Albuquerque, Corrales.",KC5IPK,E-power.,,7855,,,NMFCC,2017-02-11,,,,,,,,,,,,,214956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,193.43,SSE,,35,139,35.2743988,-106.73699951,147.1,147.7,100,100,Sandoval,On-Air,,Sandoval Co ARES,"E-power, remote base, Linked to 443.100 and 147.080.","Full-time to 443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",,,,NMFCC,2017-02-10,http://www.nmscares.org,DM65PG,,,,,,27749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,193.43,SSE,,35,141,35.2743988,-106.73699951,443,448,100,,Sandoval,On-Air,Rio Rancho and parts of Santa Fe.,Sandoval Co ARES,E-power.,"Full-time to 147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",,,,NMFCC,2017-02-10,http://www.nmscares.org,DM65PG,RACES.,,,,,27750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.65,5,CC,KE5FYL,"Grants, Rogers Rock",NM,OPEN,,DS,193.87,S,,35,17003,35.13249969,-107.88899994,444.65,449.65,,,Cibola,On-Air,Grants/Milan NM,Cibola County Amateur Radio Club,,,,,,NMFCC,2019-12-08,,DM65BD,,yes,1,,313508,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,yes,KE5FYL (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,194.35,SE,,35,6805,36.99250031,-104.47399902,446.775,441.775,,,Colfax,On-Air,,Cheyenne Mountain Repeater Group,,,,,,NMFCC,2017-07-22,http://www.cmrg.org/,DM76SX,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,194.6,SE,,08,239,36.99739838,-104.46700287,145.43,144.83,107.2,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group,,,,,,CCARC,2017-10-24,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.315,0.6,CC,N0KEG,Centennial,CO,OPEN,,DS,194.66,NE,"Colorado Mega Reflector - XLX376 Transcoder - YSF 23160 - WiresX 40895 Welcome to the new and improved Colorado Mega Link! Brought to you by the Parker Radio Association, where we have fun, play radio and keep the squelch loose. Please join us Monday nights at 8pm mountain time our our digital net.",08,17676,39.58069992,-104.8769989,147.315,147.915,,,Arapahoe,,"Southeast metro Denver area. Parker, Centennial, SE Aurora, Elizabeth, Franktown, Castle Rock.",N0KEG,,,,,Monday 8pm. Colorado Link Digital Net. Repeater is used in DSTAR mode for this net.,,2019-11-27,https://www.parkerradio.org,,Parker Radio Association,yes,1,,310759,,Brandmeister c Record retrieved from radioid.net,,,,,Unknown,,,,,,,,,,yes,N0KEG (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,,195.11,SE,,35,145,35.76720047,-105.55400085,147.26,147.86,67,,San Miguel,On-Air,Wide area.,,11,Full-time to the Mega-Link System .,,,,NMFCC,2018-01-07,,DM75FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,NM5SV,"Placitas, Sandia Peak",NM,OPEN,,,195.16,SSE,,35,14763,35.33599854,-106.44100189,443.4,448.4,100,,Sandoval,On-Air,,Sandia Vista ARC,,,,,,NMFCC,2019-08-10,http://sandiavista.net,DM65SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas, Elk Mountain",NM,OPEN,,,195.18,SE,,35,115,35.76670074,-105.5530014,147.3,147.9,162.2,,San Miguel,On-Air,Wide area.,Santa Fe ARC,"E-power, linked.",,,,,NMFCC,2017-07-06,SFARC Repeaters,DM75FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,195.46,NE,,08,13368,40.0633,-105.41,146.91,147.51,123,127.3,Boulder,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,,,There is a MOU With BCARES for repeater use.,"Summer Tue at 19:30P, Winter 19:00.",,2017-04-09,http://goldhilltown.com/,,"Town of Gold Hill, Colorado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,,195.49,SSE,,35,140,35.27550125,-106.61799622,442.35,447.35,100,,Sandoval,On-Air,,WA5OLD,Autopatch.,,,,,NMFCC,2017-07-21,,DM65QG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,195.92,NE,,08,14,39.97750092,-105.27899933,146.7,146.1,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",Boulder Co ARC,6,,,,,CCARC,2013-03-17,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,196.1,NE,,08,10,39.97800064,-105.27500153,448.9,443.9,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",Boulder ARC,6,,,,,CCARC,2013-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,196.11,NE,,08,13,39.97829819,-105.27500153,146.61,146.01,100,,Boulder,On-Air,,Boulder Amateur Radio Club,,,7007,,,CCARC,2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,820,ATV,W0BTV,Boulder,CO,OPEN,,,196.14,NE,,08,18534,39.97848511,-105.27445221,423,1243,ATV,,Boulder,On-Air,"Wide Area, WY border to DIA to SE Denver",BATVC,"dual-mode, NTSC analog &amp; DVB-T digital ATV",,,,"ATV, Thurs, 3pm local",,2020-02-25,https://kh6htv.com/,,ATN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,196.51,NE,,08,8196,39.73759842,-104.98500061,447.925,442.925,100,100,Denver,On-Air,,RADOPS El Jebel Shriners,,,,,,CCARC,2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,196.51,NE,,08,8195,39.73759842,-104.98500061,447.9,442.9,CSQ,,Denver,Off-Air,,WB0TPT,,,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,196.51,NE,,08,8212,39.73759842,-104.98500061,449.65,444.65,,,Denver,On-Air,,Colorado Amateur Repeater Network (CARN),,,,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,196.51,NE,,08,8213,39.73759842,-104.98500061,449.675,444.675,,,Denver,On-Air,,Colorado Amateur Repeater Network (CARN),,,7708,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,196.62,NE,,08,75,39.73920059,-104.98400116,145.475,144.875,100,,Jefferson,On-Air,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",Intermountain Repeater Group,E-power.,,,,,CCARC,2015-05-22,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,196.62,NE,,08,79,39.73920059,-104.98400116,146.715,146.115,123,123,Denver,On-Air,,EARS,E-power.,,,,,CCARC,2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,196.62,NE,,08,91,39.73920059,-104.98400116,448.075,443.075,123,,Denver,On-Air,,W0IG,,,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,196.62,NE,,08,93,39.73920059,-104.98400116,448.55,443.55,82.5,,Denver,Off-Air,,HPRA,E-power.,,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,,196.64,SSE,,35,9768,35.30749893,-106.45700073,147.08,147.68,100,,Sandoval,On-Air,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",Sandoval County ARES,"Linked, e-power.",,,25,Sandoval County ARES: Mon at 19:30.,NMFCC,2017-02-10,http://www.nmscares.org,DM65SH,ARRL,,,,,28176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,196.87,E,,08,11473,39.39350128,-104.67500305,446.85,441.85,,,Douglas,On-Air,,Parker Radio Association,D-Star B module,,,,,CCARC,2018-03-18,http://parkerradio.org,DM79PJ,,,,,,,,,,,,,,,,,,,,,,yes,K0PRA (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,197.18,NE,ON - IDLE,08,12216,39.75519943,-104.98699951,447.175,442.175,100,100,Denver,On-Air,,W0JRL,,,,,,CCARC,2015-05-15,,DM79MS,,,,,,29997,,,,,201712,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,
446.9,-5,,K0PRA,Parker,CO,OPEN,W,Y,197.42,NE,,08,18248,39.51860046,-104.76100159,446.9,441.9,,,Arapahoe,On-Air,Small coverage area in Parker,Parker Radio Association,Linked to the Colorado Mega digital system,,,,Monday nights 8pm mountain,,2019-11-03,https://www.parkerradio.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,40895,
448.05,-5,CC,N0KEG,Parker,CO,OPEN,,D,197.42,NE,,08,17696,39.51860046,-104.76100159,448.05,443.05,,,Douglas,,,,,,,,,,2019-11-27,,,,yes,1,BrandMeister,310374,,Brandmeister c Record retrieved from radioid.net,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,,197.44,NE,,08,274,39.55799866,-104.79399872,448.7,443.7,146.2,,Douglas,On-Air,Local North Parker only,,,,,,,,2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,D,197.46,SSE,,35,16499,35.23279953,-106.66300201,442.4,447.4,,,Sandoval,Off-Air,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,"Brandmeister, DMR CC 4, D-Star, Fusion",,,Dmr color code 4,,NMFCC,2019-12-16,,,,yes,4,,,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.7,5,100,NM5F,Rio Rancho,NM,OPEN,EA,,197.46,SSE,ON - IDLE,35,18120,35.23279953,-106.66300201,443.7,448.7,100,,Sandoval,On-Air,,,,,,,,NMFCC,2019-12-02,,,,,,,,27578,,,,,27580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC,K0PRA,Parker,CO,OPEN,,D,197.52,E,"Colorado Mega Reflector - XLX376 Transcoder - YSF 23160 - WiresX 40895 Welcome to the new and improved Colorado Mega Link! Brought to you by the Parker Radio Association, where we have fun, play radio and keep the squelch loose. Please join us Monday nights at 8pm mountain time our our digital net.",08,17292,39.44910049,-104.70300293,445.075,440.075,,,Douglas,On-Air,,Parker Radio Association,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,,Mixed Mode,Mondays 20:30 MST,CCARC,2019-11-27,http://www.parkerradio.org,,,yes,1,,310844,,None c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,197.91,NE,,08,8992,40.07220078,-105.35399628,445.05,440.05,,,Boulder,On-Air,Wide area,Rocky Mountain Ham Radio,BrandMeister Network,,,,,CCARC,2019-11-27,,,,yes,1,BrandMeister,310852,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US
446.9875,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,197.91,NE,,08,5219,40.07220078,-105.35399628,446.9875,441.9875,,,Boulder,On-Air,,Rocky Mountain Ham Radio,Linked on Time Slot 2 to Almagre Mtn (446.950).,"Full-time to 446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO . Full-time to the Colorado TRBO System .",,,,,2019-11-27,,,,yes,7,,310813,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,197.91,NE,,08,19,40.07220078,-105.35399628,447.75,442.75,141.3,141.3,Boulder,On-Air,,Rocky Mountain Ham Radio,,,3450,,,CCARC,2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,197.91,NE,ON - IDLE,08,8,40.07220078,-105.35399628,145.46,144.86,107.2,107.2,Boulder,On-Air,Boulder/Denver Metro,Colorado Repeater Association (CRA),"Closed autopatch, e-power.","Full-time to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",3990,,,CCARC,2017-11-13,,,CRA VHF Link System,,,,,,,,,,347086,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,197.91,NE,,08,20,40.07220078,-105.35399628,447.975,442.975,107.2,107.2,Boulder,On-Air,Wide area: Boulder/Longmont area.,Colorado Repeater Association (CRA),Closed autopatch.,,,,,CCARC,2016-09-08,,DN70HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,197.91,NE,ON - IDLE,08,18,40.07220078,-105.35399628,224.02,222.42,,,Boulder,On-Air,Denver metro area.,Rocky Mtn VHF Soc,8,"Full-time to 449.55000 (W0IA) at Boulder, CO .",,,,CCARC,2017-03-11,RMVHS repeaters,DN70HB,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,,198.02,SSE,,35,142,35.22499847,-106.66000366,444.7,449.7,100,,Sandoval,On-Air,Albuquerque and vicinity,New Mexico Intel Emergency Amateur Service,E-power.,,,,,NMFCC,2017-07-21,,DM65QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,198.07,NE,,08,8186,40.01499939,-105.27100372,446.8625,441.8625,,,Boulder,On-Air,,Boulder County ARES,,,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,198.07,NE,,08,8185,40.01499939,-105.27100372,446.8,441.8,,,Boulder,On-Air,Wide area.,Rocky Mountain Ham Radio,,Full-time to the Colorado TRBO System .,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,CCARC,2019-11-27,Rocky Mountain Ham Radio,,Rocky Mountain Ham Radio,yes,7,,310800,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,198.07,NE,,08,8221,40.01499939,-105.27100372,1299.5,1279.5,,,Boulder,On-Air,,Boulder County ARES,E-power.,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,yes,W0DK (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,198.1,NE,,08,21,40.01499939,-105.26999664,449.4,444.4,91.5,,Boulder,Off-Air,,BARC,2,,,,,CCARC,2013-01-08,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,198.1,NE,ON - IDLE,08,11,40.01499939,-105.26999664,449.55,444.55,100,,Boulder,On-Air,Denver metro area.,Rocky Mtn VHF Soc,8,"Full-time to 224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,CCARC,2017-03-11,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC,N5QD,Corrales,NM,OPEN,,D,198.16,SSE,Static Talkgroups: 93 - North America - Slot 1 3135 - New Mexico - Slot 2 3176 - Southwest USA - Slot 2,35,16498,35.2378006,-106.60700226,443.2,448.2,,,Sandoval,On-Air,,,Brandmeister,,,,,,2019-12-08,http://brandmeister.network/?page=repeater&amp;id=313513,,,yes,1,,313513,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,198.4,SE,,35,136,36.90330124,-104.43900299,147.28,147.88,100,,Colfax,On-Air,Wide area.,,8,Full-time to the Mega-Link System .,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,,198.7,NW,ON - IDLE,49,10058,39.61109924,-110.81199646,147.2,147.8,88.5,,Carbon,On-Air,,,,,3270,,,UVHFS,2018-05-20,,,,,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
