Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update,Coverage,Features,Links,Notes,Downlink Tone,Op Status,Affiliate,Nets,Web links,EchoLink,IRLP,AllStar,Grid,Commands,DMR Enabled,Color Code,DMR ID,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Rocky Mountain Wide,Feed,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,Local Network,YSF Digital Enabled,DG-ID,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,IPSC Network,Bandwidth,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,Location Photo,Worldwide,English,TAC 310,WIRES-X,Eastern Colorado,TAC 311,Colorado Chat,Mountain Reg USA,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Wyoming,WyLOCAL,Europe,Southwest USA
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,,154.89,N,,56,15551,41.7911,-107.239,449.8,444.8,146.2,Carbon,Unknown,Wyocomm,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,CLOSED,,D,154.89,N,,56,13858,41.7911,-107.239,445.05,440.05,,Carbon,,Laramie County EM,WRCG,2017-01-04,Wide area.,,,,,On-Air,Wyoming DMR Project,,,,,,,,yes,11,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,155.42,SE,,08,245,38.0411,-105.185,224.32,222.72,88.5,Custer,,Pueblo Ham Club,CCARC,2016-07-14,,11,,,,Off-Air,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,ND0Q,Pueblo,CO,OPEN,,,155.42,SE,,08,197,38.0411,-105.185,447.175,442.175,88.5,Pueblo,,Pueblo HC,CCARC,2015-04-15,Wide area: Southeast Colorado.,11,,,,Off-Air,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,156.36,NE,,56,4,41.3098,-105.455,53.03,52.03,,Albany,,K7UWR,,2017-01-04,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,8,,,,Off-Air,,,http://www.r-vcr.com/k7uwr/repeater.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,156.61,NE,,56,20,41.1525,-105.221,448.15,443.15,100,Laramie,,KB7SWR,WRCG,2017-01-04,,,"Full-time to 145.23500 (KB7SWR) at Cheyenne, WY .",,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Cortez, Goodman",CO,OPEN,,,157.03,SSW,,08,16606,37.4739,-108.505,145.19,144.59,100,Montezuma,,,CCARC,2018-01-15,,,,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,157.03,SSW,,08,16623,37.4739,-108.505,447.275,442.275,100,Montezuma,,,,2017-12-07,,,,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,,KB5ITS,"Mancos, Caviness",CO,OPEN,,,157.47,SSW,,08,18459,37.36460114,-108.14800262,145.325,144.725,,Montezuma,,San Juan Connection,,2020-01-12,,,,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,157.8,SSW,,08,15896,37.36,-108.15,442.375,447.375,100,Montezuma,,San Juan Connection,,2017-11-30,,,Full-time to the San Juan Connection System .,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,160.05,S,,08,115,37.2753,-107.879,448.625,443.625,131.8,La Plata,,KC5EVE,CCARC,2018-09-26,Wide area.,,,,131.8,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,160.06,S,,08,11546,37.2753,-107.88,449.85,444.85,100,La Plata,,DARC,CCARC,2018-09-26,,,,,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,160.09,SSW,,08,8169,37.3,-108.028,145.37,144.77,100,La Plata,,,CCARC,2018-01-15,,E-power.,,,100,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,,,160.57,NW,,56,10,41.4334,-109.116,146.94,146.34,100,Sweetwater,,Sweetwater ARC,WRCG,2019-02-15,Wide area. 75 mi radius.,,,,,On-Air,,Sunday ARES/Races @ 7:30 PM,http://www.wy7u.org/,,,,DN51KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KE7FGD,"Rock Springs, Aspen Mountain",WY,OPEN,,,160.62,NW,,56,11,41.4338,-109.117,146.61,146.01,100,Sweetwater,,SWARC Sweetwater Amateur Radio Club,WRCG,2019-02-15,Wide area: SW Wyoming,,,,,On-Air,,Sun at 19:30 on 146.940 TN 100 Hz,http://www.wy7u.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,160.75,W,ON - IDLE,49,58,39.6389,-110.342,147.32,147.92,88.5,Carbon,,Sinbad Desert ARC,UVHFS,2017-09-03,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",Remote base.,,110,,On-Air,,,http://sdarc.us/repeaters/bruin.html,64264,3270,,DM49tp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,160.75,W,ON - IDLE,49,59,39.6389,-110.342,449.05,444.05,88.5,Carbon,,Sinbad Desert ARC,UVHFS,2008-07-11,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",Remote base.,,,,On-Air,,,http://sdarc.us/repeaters/bruin.html,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
446.7375,-5,CC,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,161.07,SSW,,08,15895,37.345,-108.289,446.7375,441.7375,,Montezuma,,RMHAM,CCARC,2018-09-27,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,On-Air,,,http://www.rmham.org,,,,,,yes,6,310826,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 1 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,,WX7Y,"Sunny Side, Bruin Peak",UT,OPEN,,,161.08,W,,49,15319,39.6447,-110.348,145.175,144.575,,Carbon,,SDARC,,2018-01-11,Eastern Utah,,,,,On-Air,Sinbad Desert A.R.C.,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,161.21,SSW,,08,11545,37.2622,-107.906,147.135,147.735,100,La Plata,,,CCARC,2018-01-15,,,,,100,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,161.62,SSW,,08,8168,37.326,-108.248,145.325,144.725,100,Montezuma,,,CCARC,2018-01-15,Wide area.,E-power.,,Full time to the San Juan Connection,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,163.35,S,,08,188,37.193,-107.1,146.61,146.01,123,Archuleta,,,CCARC,2018-01-15,,,,,,On-Air,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,163.78,SE,ON - IDLE,08,7994,38.303,-104.734,448.975,443.975,100,Pueblo,,,CCARC,2017-03-11,,,Full-time to the The Fun Machine System .,Off air. Will return to service,100,On-Air,,,http://www.k0jsc.com,363976,7301,28368,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,,165.11,SW,,49,49,37.8392,-109.462,223.94,222.34,,San Juan,Unknown,Grand Mesa Rptr Assoc,UVHFS,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,,165.11,SW,,49,124,37.8392,-109.462,447.1,442.1,107.2,San Juan,,Grand Mesa Repeater Association (GMRA),UVHFS,2017-04-07,Wide area.,E-power.,Full-time to the GMRA Open System .,11,107.2,On-Air,,,http://gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,,165.11,SW,,49,50,37.8392,-109.462,447.4,442.4,,San Juan,Unknown,,UVHFS,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,,165.11,SW,ON - IDLE,49,60,37.8392,-109.462,146.61,146.01,88.5,San Juan,,Sinbad Desert ARC,UVHFS,2017-04-07,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",Remote base.,,11.36,,On-Air,,,http://www.sdarc.us/repeaters/abajo.html,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Monticello, Abajo Peak",UT,OPEN,,,165.14,SW,,49,18460,37.83940125,-109.46299744,447.275,442.275,100,Wayne,,San Juan Connection,,2020-01-13,,,Full-time to the SAN JUAN CONNECTION System .,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC,K7PFJ,"Cheyenne, South",WY,OPEN,,D,165.75,NE,,56,15672,41.06,-104.88,449.9375,444.9375,,Laramie,,,WRCG,2018-01-29,,,Full-time to the Rocky Mountain Ham System .,,,On-Air,,,https://www.rmham.org/wordpress/,,,,,,yes,7,315603,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,,166.39,WNW,ON - IDLE,49,14977,40.3597,-110.284,147.28,147.88,107.2,Duchesne,,AD7ZW,UVHFS,2016-11-20,,Autopatch,,,107.2,On-Air,,,http://ad7zwrepeater.xyz,458414,3205,,,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,,166.49,WNW,,49,253,40.3594,-110.286,146.74,146.14,100,Duchesne,,,UVHFS,2015-06-11,,Autopatch.,,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,,166.7,SSW,Node Offline,08,61,37.3489,-108.585,146.79,146.19,127.3,Montezuma,,KD5LWU,CCARC,2015-04-30,,,,,127.3,On-Air,,4,,24336,,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,,166.7,SSW,Node Offline,08,62,37.3489,-108.585,449.175,444.175,127.3,Montezuma,,KD5LWU,CCARC,2014-06-30,,,,,,Off-Air,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,,167.95,WNW,,49,152,40.1547,-110.392,147.26,147.86,,Duchesne,,Borderline ARC,UVHFS,2016-05-07,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",5,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,N7JJY,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,168.37,NE,,56,34,41.0274,-104.784,449.3,444.3,,Laramie,,WU7G,WRCG,2019-06-02,"Laramie county wy, Northern Weld and Larimer County, CO",,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CC 88.5,ND0Q,"Pueblo, 12 Mile Hill",CO,OPEN,,D,168.66,SE,,08,194,38.2544,-104.609,146.88,146.28,88.5,Pueblo,,Pueblo HC,CCARC,2017-10-24,Wide area.,E-power.,,,CSQ,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,,168.88,SE,,08,8173,38.3069,-104.62,147,147.6,,Pueblo,,Carl Higbee,CCARC,2014-02-26,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,168.94,SE,,08,195,38.3925,-104.555,224.26,222.66,88.5,Pueblo,,Pueblo Ham Club,CCARC,2013-05-07,Wide area.,E-power.,,,CSQ,Off-Air,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,ND0Q,Pueblo,CO,OPEN,,,168.97,SE,,08,191,38.2544,-104.609,145.115,144.515,88.5,Pueblo,,Pueblo Ham Club,CCARC,2012-11-12,,E-power.,,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,,169.11,S,,08,8177,37.115,-107.633,147.15,147.75,100,La Plata,,,CCARC,2018-01-16,Bayfield,E-power.,,,,On-Air,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,169.73,SE,,08,193,38.3925,-104.555,146.79,146.19,88.5,Pueblo,,Pueblo HC,CCARC,2018-11-16,Wide area.,E-power.,,,CSQ,On-Air,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,CC 88.5,ND0Q,Pueblo,CO,OPEN,,D,169.73,SE,,08,198,38.3925,-104.555,447.95,442.95,88.5,Pueblo,,Pueblo Ham Club,CCARC,2015-08-06,Wide area.,E-power.,,Dual Mode Analog/DMR DMR is unlinked/stand alone for ARES.,,On-Air,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,170.99,NE,,56,27,41.1239,-104.819,146.775,146.175,114.8,Laramie,,Shy-Wy Amateur Radio Club,WRCG,2017-01-04,,"E-power, WX.","Full-time to 147.16500 (KC7SNO) at Albin, WY .",,,On-Air,,Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,171.31,SE,,08,192,38.2544,-104.609,146.655,146.055,123,Pueblo,,K0ST,CCARC,2013-05-07,,,,,CSQ,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,171.31,SE,,08,8530,38.2544,-104.609,447.7,442.7,210.7,Pueblo,,,CCARC,2017-01-02,,,,,210.7,Off-Air,,,,,7389,29228,,,yes,0,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,171.31,SE,,08,189,38.2544,-104.609,449.725,444.725,100,El Paso,,N0PWZ,CCARC,2012-11-10,,,,,,On-Air,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,171.64,NE,,56,19,41.14,-104.82,145.235,144.635,114.8,Laramie,,N7GT,WRCG,2017-01-04,Local: Cheyenne.,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",25,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,171.64,NE,,56,26,41.14,-104.82,147.105,147.705,91.5,Laramie,,ShyWyArc,WRCG,2019-02-15,,,,,91.5,On-Air,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,171.64,NE,,56,15518,41.14,-104.82,449.9,444.9,100,Laramie,,N7JJY,,2017-01-04,From 5 miles to 25 miles,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,171.64,NE,,56,10803,41.13999939,-104.81999969,449.975,444.975,,Laramie,,WY7EOC,WRCG,2020-02-27,,,,See the website for TG/TS/CC programming info and link status/info,,On-Air,Laramie County Emergency Management/WY7EOC,,,,,,,,yes,11,315601,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,107.2,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,E,Y,171.83,NW,Node Offline,56,13123,41.5875,-109.203,146.655,146.055,107.2,Sweetwater,,Sweetwater Amateur Radio Club,,2019-02-15,Wide area. 100 mi radius.,Fusion IN - FM Out,,Sweetwater Amateur Radio Club uses this repeater pair for ARES/RACES use. Fusion or FM in and FM output,107.2,On-Air,,,http://wy7u.angelfire.com,865361,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,CC,KF7OBL,Rock Springs,WY,OPEN,,D,171.83,NW,,56,12934,41.58750153,-109.20300293,147.3,147.9,,Sweetwater,,,WRCG,2019-12-20,,,,,,On-Air,,,,,,,,,yes,1,315604,,,,,,,,,,,,,,,,,,,,,,,,,DMR-plus c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,CC 123.0,KF7OBL,Rock Springs,WY,OPEN,,D,171.83,NW,,56,13028,41.5875,-109.203,448.875,443.875,123,Sweetwater,,,,2018-05-12,,DMRPlus,,,,On-Air,,,,,,,,,yes,1,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 English 1 13 Local/Cluster 2 2 Mountain Reg USA 2 3177 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,1,,2,,,,1,1,,,,,,2,,,,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,172.1,SE,,08,10785,38.2307,-104.611,446.9875,441.9875,,Pueblo,,,CCARC,2017-01-02,,,Full-time to the Colorado TRBO System .,,,Off-Air,RMHAM,,Rocky Mountain Ham Radio,,,,,,yes,6,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,172.1,SE,,08,3747,38.2306,-104.611,147.24,147.84,103.5,Pueblo,,TARA,CCARC,2012-06-13,Pueblo and Fremont Counties,,,,CSQ,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,172.11,SE,,08,9527,38.2305,-104.611,447.275,442.275,100,Pueblo,,,CCARC,2017-01-06,,,Full-time to the The Fun Machine System .,"Moved to Pueblo. Now called ""Pueblo Metro""",100,On-Air,The Fun Machine,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,The Fun Machine,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,172.29,NE,,56,8991,41.153,-104.818,448.95,443.95,,Laramie,,,WRCG,2019-02-25,Local,,,Brandmiester DMR only no analog.,,On-Air,,,,,,,,,yes,15,315615,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,
444.5,5,123,N7ABC,Rock Springs,WY,OPEN,,,172.4,NW,,56,58,41.5864,-109.224,444.5,449.5,123,Sweetwater,,Sweetwater ARC,,2015-01-16,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,174.19,ESE,,08,12167,39.2267,-104.09,147.105,147.705,107.2,Elbert,,ARES of Douglas and Elbert Counties,CCARC,2017-07-19,"I-70, E. Arapahoe, Elbert, Lincoln Counties",Linked to CRA 447.150 - Conifer,"Full-time to 448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,107.2,On-Air,Colorado Repeater Association,,http://www.w0cra.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,174.75,SE,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,Huerfano,,Pueblo Amateur Radio Club,CCARC,2019-12-12,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),88.5,Off-Air,,,http://www.puebloradio.org/,,,,DM77LS,,yes,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,c Record retrieved from radioid.net,6.25,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,CC 123.0,AD0BN,"Green River, Green River High School",WY,OPEN,,D,175.45,NW,,56,11520,41.5011,-109.464,444.775,449.775,123,Sweetwater,,,WRCG,2014-08-07,"Note: This repeater will operate in digital mode only. It may, however, be switched to analogue mode under special circumstances and will use a tone of 123/123. Digital repeater should provide portable coverage in the Green River area when operational. Repeater is not currently on-air but has been coordinated and is awaiting installation. Please use Talkgroup 2 and Timeslot 2 for local communications. Repeater uses color 12.",,,,123,Testing,,,,,,,,,yes,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
