Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Coverage,Affiliate,Last update,Op Status,Sponsor,Coordination,Web links,Downlink Tone,Features,Links,IRLP,Commands,Notes,Nets,EchoLink,DMR Enabled,Color Code,DMR ID,Wide Network,AllStar,D-STAR Enabled,Node,Sources,Grid,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Central Regional,Northern Colorado Regional,P-25 Digital Enabled,NAC,Default Reflector,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Devilshead Local,Mixed-Mode,Bandwidth,Eastern Colorado,YSF Digital Enabled,DG-ID,Local Network,TAC 311,Colorado,Colorado Chat,IPSC Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Worldwide English,Local/Cluster,N. Colorado
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,,172.34,E,,08,9775,39.7505,-105.123,147.21,147.81,100,Jefferson,,,,2018-10-07,On-Air,Denver Water Amateur Radio Club,,http://www.dwarc.com,100,,,3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,Y,172.34,E,,08,17349,39.7506,-105.123,448.35,443.35,,Jefferson,,Denver Metro and surrounding,,2018-10-02,On-Air,Denver Water Amateur Radio Club (DWARC),CCARC,http://www.DWARC.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
145.13,-0.6,88.5,KB0VJJ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,172.83,ESE,,08,37,38.7452,-104.862,145.13,144.53,88.5,El Paso,,Wide area: South toward Pueblo and north to Monument. Decent coverage to the east. Little coverage to the west.,,2016-04-03,On-Air,Colorado Connection,CCARC,,123,9,Full-time to the Colorado Connection System .,,,Linked into the Colorado Connection System,Colorado Traffic Net: Daily at 19:00. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00. Colorado Preparedness Net: Sat at 09:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
145.385,-0.6,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,172.83,ESE,,08,8088,38.7445,-104.862,145.375,144.77,,El Paso,,wide area,,2018-07-15,Off-Air,Cheyenne Mountain Repeater Group (CMRG),CCARC,http://www.cmrg.org,,,,,,Repeater off air for now.,,,,,,,,yes,KC0CVU (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,172.83,ESE,,08,8087,38.7451,-104.862,446.9125,441.9125,,El Paso,,,,2019-01-08,Off-Air,Cheyenne Mountain Repeater Group (CMRG),,,,,,,,This DStar repeater is up but not truly functional. It serves as a local repeater presently as it is not connected to the internet for now.,,,,,,,,yes,KC0CVU (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.85,-25,D114,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,172.83,ESE,,08,7171,38.745,-104.862,927.85,902.85,D114,Teller,,,,2017-03-09,On-Air,CMRG,CCARC,http://www.cmrg.org,,9,"Full-time to 147.34500 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 448.10000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0625,-5,CC,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,D,172.83,ESE,,08,12355,38.7451,-104.862,445.0625,440.0625,,El Paso,,,N0SZ Colorado Springs Brandmeister,2019-02-10,On-Air,Rocky Mountain Ham Radio,CCARC,,,Rocky Mountain Ham Radio Brandmeister Sites,,,,"This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,311,312,31200,31203,313,31327,314,3140,31400,31408, 3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",,,yes,1,310857,,,,,,,"Open Talkgroup View Assignment TS TG Access TAC 310 2 310 PTT TAC 311 2 311 PTT Colorado 2 3108 Full-Time Colorado Chat 2 31080 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,2,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,172.83,ESE,,08,8158,38.745,-104.862,53.13,51.43,107.2,El Paso,,,,2017-03-09,On-Air,Cheyenne Mountain Repeater Group (CMRG),CCARC,http://www.cmrg.org,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,173.39,E,,08,8186,40.015,-105.271,446.8625,441.8625,,Boulder,,,,2017-03-11,On-Air,Boulder County ARES,CCARC,,,,,,,,,,,,,,,yes,KC0DS (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,173.39,E,,08,8185,40.015,-105.271,446.8,441.8,,Boulder,,Wide area.,Rocky Mountain Ham Radio,2017-03-11,On-Air,Rocky Mountain Ham Radio,CCARC,Rocky Mountain Ham Radio,,,Full-time to the Colorado TRBO System .,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,173.39,E,,08,8221,40.015,-105.271,1299.5,1279.5,,Boulder,,,,2012-11-12,On-Air,Boulder County ARES,CCARC,,,E-power.,,,,,,,,,,,,yes,W0DK (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,173.43,E,,08,21,40.015,-105.27,449.4,444.4,91.5,Boulder,,,,2013-01-08,Off-Air,BARC,CCARC,http://www.ked-wireless.com/products1.htm,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,173.43,E,ON - IDLE,08,11,40.015,-105.27,449.55,444.55,100,Boulder,,Denver metro area.,,2017-03-11,On-Air,Rocky Mtn VHF Soc,CCARC,,,8,"Full-time to 224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,123,KA0TTF,"Colorado Springs, Fillmore Hill",CO,OPEN,,,173.45,ESE,,08,56,38.78,-104.85,448.725,443.725,123,El Paso,,,,2016-04-19,On-Air,KA0TTF,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,,173.56,ESE,,08,183,39.0917,-104.872,447.725,442.725,100,El Paso,,Local.,,2016-12-10,On-Air,K0NR,CCARC,http://www.k0nr.com/wordpress/k0nr-repeater/,100,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,,Colorado Springs,CO,CLOSED,,,175.04,ESE,,08,8211,38.8339,-104.821,449.575,444.575,,El Paso,,,,2016-08-10,On-Air,RMHARC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,8200,38.8339,-104.821,448.3,443.3,100,El Paso,,,,2016-08-10,On-Air,AA0L,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,50,38.8339,-104.821,447.35,442.35,151.4,El Paso,,,,2015-03-04,On-Air,GGARC,CCARC,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.06,-1.6,,KB0SRJ,Colorado Springs,CO,CLOSED,,,175.04,ESE,,08,8182,38.8339,-104.821,224.06,222.46,,El Paso,Unknown,Wide area.,,2012-11-12,,Pikes Peak FM Association (PPFMA),CCARC,,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,49,38.8339,-104.821,447.025,442.025,123,El Paso,,,,2016-08-10,Off-Air,Colorado Springs ARA,CCARC,,,"Closed autopatch, e-power, linked, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,123,N0KG,"Colorado Springs, Broadmoor Area",CO,OPEN,,,175.04,ESE,,08,8198,38.8339,-104.821,448.25,443.25,123,El Paso,,Colorado Springs,,2018-09-25,Off-Air,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,51,38.8339,-104.821,447.475,442.475,107.2,El Paso,Unknown,,,2012-11-10,,Mountain ARC (MARC),CCARC,,,"Closed autopatch, e-power.","Full-time to 146.68500 (NX0G) at Lake George, Badger Mountain, CO . Full-time to 146.82000 (NX0G) at Woodland Park, CO . Full-time to 448.65000 (NX0G) at Woodland Park, CO . Full-time to 147.01500 (NX0G) at Cripple Creek, CO .",,,,MARC/PCRC: Tue at 1930.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,55,38.8339,-104.821,448.6,443.6,114.8,El Paso,Unknown,,,2012-11-10,,W0MOG,CCARC,,,,"Full-time to 927.80000 (W0MOG) at Colorado Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,3537,38.8339,-104.821,927.8,902.8,D116,Teller,,,,2012-11-10,On-Air,,CCARC,,,6,"Full-time to 448.60000 (W0MOG) at Colorado Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,,175.04,ESE,,08,8191,38.8339,-104.821,447.55,442.55,123,El Paso,,,,2015-11-13,On-Air,WA6IFI,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,,175.05,ESE,,08,46,38.8381,-104.821,147.27,147.87,,El Paso,,,,2016-08-10,On-Air,TRA,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,,175.05,ESE,,08,43,38.8381,-104.821,146.91,146.31,151.4,El Paso,,,,2016-08-10,On-Air,GGARC,CCARC,,151.4,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,,175.05,ESE,,08,48,38.8381,-104.821,147.39,147.99,103.5,El Paso,,,,2016-08-10,On-Air,W0MOG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,,175.57,S,,35,128,36.2333,-107.562,145.49,144.89,100,Rio Arriba,,,,2017-01-16,On-Air,Totah ARC,NMFCC,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,175.91,NE,,08,17813,40.3606,-105.52,147.24,147.84,,Larimer,,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,W0DMR,2019-05-11,On-Air,N0WAR,,http://www.w0dmr.org,,Brandmeister Network,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,176.03,E,,08,8171,40.0372,-105.23,145.3875,144.7875,,Boulder,,20,,2012-11-12,On-Air,Boulder County ARES,CCARC,http://bouldercountyares.org/technical/d-star,,E-power.,,,,,,,,,,,,yes,KC0DS (C),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,176.03,E,,08,8220,40.0372,-105.23,1283.8625,1263.8625,,Boulder,,20,,2013-12-21,On-Air,Boulder County ARES,CCARC,,,E-power.,,,,,,,,,,,,yes,KC0DS (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,176.12,E,Node Offline,08,15,40.0571,-105.243,146.73,146.13,91.5,Boulder,,Local,,2017-05-02,Off-Air,BARC,CCARC,http://www.ked-wireless.com/products1.htm,91.5,12,,,,,,115482,,,,,,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,,176.18,ESE,,08,8176,38.8397,-104.8,147.135,147.735,100,El Paso,,,,2016-04-08,On-Air,AA0L,CCARC,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,,176.31,ESE,,08,15989,38.9,-104.8,224.72,223.12,103.5,El Paso,,Local,,2017-04-07,On-Air,w0mog,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,176.59,NE,ON - IDLE,08,120,40.3772,-105.521,449.8,444.8,123,Larimer,,,,2017-08-05,On-Air,Estes Valley ARC,CCARC,,,E-Power,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",7268,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.","Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,,176.99,ESE,,08,57,39.0302,-104.799,448.8,443.8,100,El Paso,,I-25 corridor from Baptist Rd south to Fort Carson,,2019-09-24,On-Air,Pikes Peak FM Association (http://PPFMA.ORG),CCARC,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,178.39,SE,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,Huerfano,,,,2019-12-12,Off-Air,Pueblo Amateur Radio Club,CCARC,http://www.puebloradio.org/,88.5,,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),,,yes,,,,,,,,DM77LS,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,6.25,,,,,,,,c Record retrieved from radioid.net,,,,,,,,,,,,,
147.08,0.6,88.5,K7SDC,"Scofield, Boardinghouse Ridge",UT,OPEN,EI,,178.46,WNW,ON - IDLE,49,53,39.6568,-111.186,147.08,147.68,88.5,Carbon,,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,,2017-09-03,On-Air,Sinbad Desert ARC,UVHFS,http://sdarc.us/repeaters/boardinghouse.html,,"Closed autopatch, remote base.",Full-time to the Sinbad Desert (SDARC) System .,3270,,9,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,178.74,NE,ON - IDLE,08,119,40.3601,-105.451,146.685,146.085,123,Larimer,,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,2017-08-05,On-Air,Estes Valley ARC,CCARC,,,E-power.,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",7268,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.","Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,178.79,E,,08,8196,39.7376,-104.985,447.925,442.925,100,Denver,,,,2014-07-03,On-Air,RADOPS El Jebel Shriners,CCARC,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,178.79,E,,08,8195,39.7376,-104.985,447.9,442.9,CSQ,Denver,,,,2017-03-11,Off-Air,WB0TPT,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,178.79,E,,08,8212,39.7376,-104.985,449.65,444.65,,Denver,,,,2012-11-16,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,178.79,E,,08,8213,39.7376,-104.985,449.675,444.675,,Denver,,,,2012-11-16,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,7708,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,178.88,E,,08,75,39.7392,-104.984,145.475,144.875,100,Jefferson,,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,2015-05-22,On-Air,Intermountain Repeater Group,CCARC,Intermountain Repeater Group,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,178.88,E,,08,79,39.7392,-104.984,146.715,146.115,123,Denver,,,,2017-04-09,On-Air,EARS,CCARC,,123,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,178.88,E,,08,91,39.7392,-104.984,448.075,443.075,123,Denver,,,,2017-03-11,On-Air,W0IG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,178.88,E,,08,93,39.7392,-104.984,448.55,443.55,82.5,Denver,,,,2017-03-11,Off-Air,HPRA,CCARC,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,178.9,E,Node Offline,08,8208,39.8367,-105.037,449.3,444.3,100,Adams,,,,2017-04-24,On-Air,N1UPS,CCARC,,,,,3699,,,,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,179.01,E,,08,26,39.9206,-105.086,448.925,443.925,131.8,Boulder,,,,2019-06-19,Off-Air,W0LMA,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,179.01,E,,08,266,39.9206,-105.086,449.825,444.825,103.5,Boulder,,Along the foothills and into Boulder where the 94 repeater is shadowed.,,2019-06-19,Off-Air,Rocky Mountain Radio League,CCARC,Repeater,,6,,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,88.5,WX7Y,"Scofield, Boardinghouse Rdge",UT,OPEN,,,179.11,WNW,,49,271,39.6567,-111.199,224.98,223.38,88.5,Carbon,Unknown,"Wide area: Price, Wellington, Helper, and Huntington areas.",,2013-08-05,,"Intermountain Repeater Emergency Amateur Network, Sinbad Desert ARC",UVHFS,,,Remote base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,179.14,E,ON - IDLE,08,12216,39.7552,-104.987,447.175,442.175,100,Denver,,,,2015-05-15,On-Air,W0JRL,CCARC,,100,,,,Standard AllStar Link access commands.,,,201712,,,,,29997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,AD0TP,Colorado Springs,CO,OPEN,,,179.2,ESE,,08,42,38.8381,-104.821,146.85,146.25,156.7,El Paso,,,Village 7 Amateur Radio Club,2019-02-17,On-Air,AD0TP,CCARC,http://www.v7arc.com/,103.5,,,,,Please email with comments/signal reports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,180.02,E,,08,16,40.0556,-105.157,146.76,146.16,100,Boulder,,Wide area.,Boulder County ARES,2017-03-11,On-Air,Rocky Mtn VHF Soc,CCARC,,,5,,,,ARES primary repeater. Voting Receivers: RX Location Tone Pitch PL Gunbarrel single beep low 100.0 Lousville single beep low 100.0 Lyons double beep high followed by medium 100.0 Louisville #2 double beep high followed by low 100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,
147.315,0.6,CC,N0KEG,Centennial,CO,OPEN,,DS,180.55,E,,08,17676,39.5807,-104.877,147.315,147.915,,Arapahoe,Unknown,"Southeast metro Denver area. Parker, Centennial, SE Aurora, Elizabeth, Franktown, Castle Rock.",Parker Radio Association,2019-03-21,,N0KEG,,https://www.parkerradio.org,,,,,,,Monday 8pm. Colorado Link Digital Net. Repeater is used in DSTAR mode for this net.,,yes,1,,,,yes,N0KEG (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,,180.93,E,,08,8189,39.4942,-104.836,447.525,442.525,203.5,Douglas,,"Denver metropolitan area, front range foothills",Colorado ARES,2017-03-11,On-Air,EmComm Colorado,CCARC,,146.2,,,,,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,SY,182.35,ESE,,08,17551,39.0485,-104.701,448.95,443.95,,El Paso,Unknown,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,K0JSC,2019-01-08,,N0PKT,,http://www.k0jsc.com,,e-power,,,,,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,,,,,,,yes,(B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,yes,1,6.25,yes,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,182.71,E,,08,185,39.8856,-104.987,147.045,147.645,123,Adams,,,,2017-04-10,On-Air,Northglenn RA,CCARC,,CSQ,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,182.81,ESE,ON - IDLE,08,7994,38.303,-104.734,448.975,443.975,100,Pueblo,,,,2017-03-11,On-Air,,CCARC,http://www.k0jsc.com,100,,Full-time to the The Fun Machine System .,7301,,Off air. Will return to service,,363976,,,,,28368,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,136.5,KG7DSO,"Vernal, Tabby Mountain",UT,OPEN,,,183.22,NW,,49,121,40.3549,-110.799,147.34,147.94,136.5,Uintah,,Wide area.,Roosevelt Junior High School Amateur Radio Club,2017-05-14,On-Air,Borderline Amateur Radio Club,UVHFS,,,,"Full-time to 147.10000 (W7BAR) at Vernal, Blue Mountain, UT .",,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,,184.31,E,,08,274,39.558,-104.794,448.7,443.7,146.2,Douglas,,Local North Parker only,,2018-09-07,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
