Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,WIRES-X,County,Grid,Op Status,Coverage,Affiliate,Features,Mixed-Mode,Notes,Last update,Sponsor,Links,EchoLink,IRLP,Nets,Web links,Coordination,Bandwidth,AllStar,Feed,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,On-air,Commands,Local/Cluster,Central Regional,Colorado,REACT,CO-Park County,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado Chat,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Location Photo,Devilshead Local,Local Network,Northern Colorado Regional,Talkgroup Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,N. Colorado,Mountain Reg USA,Worldwide English
443.35,5,123,KY0J,Dodge City,KS,OPEN,EA,,189.78,ESE,Node Offline,20,17688,37.75239944,-100.07700348,443.35,448.35,123,123,,,,Ford,DM97XS,On-Air,20,,,,,2019-03-18,KY0J,,6891,,,,Kansas Repeater Council,,27140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.8,-1.6,,N0AFO,Vail,CO,OPEN,,,190.5,NW,,08,242,39.6403,-106.374,224.8,223.2,,,,,,Eagle,,Off-Air,,,,,,2018-06-02,ECHO,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N0AFO,Vail,CO,OPEN,,,190.5,NW,,08,243,39.6403,-106.374,449.9,444.9,107.2,107.2,,,,Eagle,,Off-Air,,,,,,,ECHO,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,191.5,NNE,,08,163,40.58440018,-102.30200195,146.955,146.355,,,,,,Phillips,,,,,E-power.,,,2012-11-10,PCARC,,,,,,CCARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,191.91,W,,08,14923,37.7933,-107.055,449.525,444.525,100,100,,,,Mineral,DM67lt,On-Air,,The Fun Machine,,,,2017-01-06,N0PKT,Full-time to the The Fun Machine System .,,,,,,,43265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,191.96,NNW,,08,8194,40.49599838,-105.07900238,447.725,442.725,131.8,,,,,Larimer,DN70LL,On-Air,,,,,,2018-05-13,W7RF,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.675,5,162.2,K0HAM,"Dodge City, K-Link",KS,OPEN,A,,191.97,ESE,,20,11669,37.766,-100.035,443.675,448.675,162.2,162.2,,,,Ford,,On-Air,Click for coverage map. 45 mi radius.,Affiliate of the K-Link Repeater Network,Linked to K-Link Repeater Network. AllStar 46012.,,,2019-02-16,"NV8Q, WV0S",Full-time to the K-Link System .,,,,K-Link Repeater Network,Kansas Repeater Council,,46012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,192.06,NNW,,08,12562,40.54460144,-104.94400024,147.39,147.99,,,,,,Larimer,,On-Air,"Fort Collins east side, into Red Feather Lakes area.",,,,,2019-11-27,KT0L - NoCo C-Bridge Network,,,,Tac 310 Net: Sun at 18:00.,Documentation,CCARC,,,,yes,2,310822,NoCO c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access TAC 310 1 310 DCI Bridge 1 3100 N. Colorado 1 3171 Mountain Reg USA 1 3177 Local/Cluster 2 2 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,
147.03,0.6,123,K0ECT,Dodge City,KS,OPEN,,,193.04,ESE,,20,3974,37.7528,-100.017,147.03,147.63,123,,,,,Ford,,On-Air,,,Autopatch,,,2019-09-02,SKECT,,,,RACES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,123,K0ECT,Dodge City,KS,OPEN,,,193.04,ESE,,20,4041,37.75279999,-100.01699829,442.375,447.375,123,,,,,Ford,,On-Air,US-50,,Autopatch.,,,2019-09-02,,,,,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,193.3,NNW,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,,,,,Larimer,DN70GI,On-Air,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,E-power.,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",2017-08-05,Estes Valley ARC,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",625757,7268,ARES D-10: Thu at 19:00.,,CCARC,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC,N0SZ,Vail,CO,OPEN,,D,193.44,NW,,08,16781,39.6348,-106.447,445.075,440.075,,,,,,Eagle,,On-Air,,Rocky Mountain Ham Radio,,,,2018-02-01,K2AD,,,,,http://www.rmham.org/,CCARC,,,,yes,7,310851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,,193.6,NNW,,08,8188,40.58100128,-104.90599823,447.2,442.2,82.5,,,,,Weld,DN70NN,On-Air,,,,,,2017-03-11,N6RFI,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,NM5ML,"Conchas Dam, Mesa Rica",NM,OPEN,,,193.86,SSW,,35,64,35.2328,-104.223,147.36,147.96,100,,,,,San Miguel,,On-Air,Wide area.,,5,,,2018-01-07,,Full-time to the Mega-Link System .,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,D,193.89,NW,,08,15899,40.0861,-105.939,446.875,441.875,,,,,,Clear Creek,,On-Air,,RMHAM,,,,2017-03-11,,,,,,http://www.rmham.org,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,,193.89,NW,,08,145,40.0861,-105.939,146.82,146.22,123,,,,,Grand,,,,,E-power.,,,2014-09-06,GCARA,,,,,,CCARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA5EMA,Tucumcari,NM,OPEN,,,194.65,S,,35,176,35.1717,-103.724,146.88,146.28,,,,,,Quay,,On-Air,,,,,,2017-08-25,WA5EMA,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,,WA5EMA,Tucumcari,NM,OPEN,,,194.65,S,,35,178,35.1717,-103.724,224.98,223.38,,,,,,Quay,,,,,,,,,WA5EMA,,,,,,NMFCC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,,WA5EMA,Tucumcari,NM,OPEN,E,,194.65,S,Node Offline,35,179,35.1717,-103.724,443.75,448.75,,,,,,Quay,,On-Air,Local coverage in town.,,,,EchoLink active during daytime hours.,2014-09-06,WA5EMA,,406798,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,Vail,CO,OPEN,,,194.7,NW,,08,241,39.6554,-106.457,147.345,147.945,88.5,123,,,,Eagle,,On-Air,Wide area: Vail Pass to Glenwood Canyon and the Flattops Wilderness to Tennessee Pass. Map,,9,,,2017-01-06,Colorado Connection,Full-time to the Colorado Connection System .,,,Central Colorado Traffic Net: Daily at 19:3030 Colorado Connection Net (All Welcome): Thu at 20:00. Statewide ARES net: Sun at 20:00.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,194.73,NNW,,08,3620,40.51530075,-105.14700317,1283.55,1263.55,100,,,,,Larimer,DN70KM,On-Air,Northern Colorado Front Range,,,,,2013-01-01,K1TJ Repeater System,,,,,http://www.k1tj.com/,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,194.73,NNW,ON - IDLE,08,276,40.51530075,-105.14700317,447.45,442.45,123,,,,,Larimer,,On-Air,,,,,,2016-02-01,,,447450,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N0AOL,Fort Collins,CO,OPEN,,D,194.73,NNW,,08,8505,40.51530075,-105.14700317,446.7375,441.7375,,,,,,Larimer,DN70KM,On-Air,Wide area: North Front Range.,,DMR-MARC World Wide Network,,Repeater ID: 310803,2019-11-27,N0AOL - NoCo C-Bridge Network,,,,"DMR World Wide Net: Sat at 10:00. TS 1 Group Call 1 http://www.dmr-marc.net/ Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,CCARC,,,,yes,2,310803,NoCo c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 English 1 13 TAC 310 1 310 Local/Cluster 2 2 N. Colorado 2 3171 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,2,,
446.775,-5,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,194.82,NNW,"Rick KT0L Repeater Ft Collins, CO (Limited coverage)",08,10995,40.59379959,-104.9260025,446.775,441.775,,,,,,Larimer,DN70MO,On-Air,"Fort Collins east side, into Red Feather Lakes area.",Brandmeister Network,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",2019-11-27,W0DMR - NoCo C-bridge Network,,,,,W0DMR,CCARC,,,,yes,2,310806,NoCO c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",2,,2,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,1,,1,,,,2,,1
444.55,5,141.3,K0ECT,Dodge City,KS,OPEN,,,195.2,ESE,,20,4114,37.53120041,-100.01699829,444.55,449.55,141.3,,,,,Ford,DM97XM,On-Air,,,,,,2018-07-12,SKECT,Full-time to the SKECT System .,,,,http://skect.org/default.aspx,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,195.3,NNW,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,,,,,Larimer,DN70FI,On-Air,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,W0DMR,Brandmeister Network,,,2019-11-27,N0WAR,,,,,http://www.w0dmr.org,,,,,yes,2,310853,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,,,195.58,WNW,,08,260,39.1761,-106.829,447.05,442.05,136.5,136.5,,,,Pitkin,,On-Air,Aspen-Snowmass areas.,,,,,2012-11-10,Roaring Fork Amateur Repeater Cooperative,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.825,5,131.8,KB5ZQE,"Santa Fe, Tesuque Peak",NM,OPEN,,,195.93,SW,,35,155,35.78499985,-105.78099823,442.825,447.825,131.8,,,,,Santa Fe,DM75CS,On-Air,,,Autopatch.,,,2017-07-22,Santa Fe ARC,"Full-time to 146.82000 (W5SF) at Santa Fe, Tesuque Peak, NM .",,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,162.2,W5SF,"Santa Fe, Tesuque Peak",NM,OPEN,,,195.93,SW,,35,153,35.78499985,-105.78099823,146.82,146.22,162.2,,,,,Santa Fe,DM75CS,On-Air,Wide area.,,"Autopatch, e-power.",,,2017-07-22,Santa Fe ARC,"Full-time to 442.82500 (KB5ZQE) at Santa Fe, Tesuque Peak, NM .",,,,SFARC Repeaters,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,141.3,NM5EM,"Santa Fe, Tesuque Peak",NM,OPEN,,,195.95,SW,,35,15631,35.7853,-105.782,147.02,147.62,141.3,,,,,Santa Fe,,On-Air,,,,,,2017-01-24,NMEMA ARC,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,196.15,SW,,35,15632,36.2071991,-106.31900024,147.04,147.64,141.3,,,,,Rio Arriba,,Off-Air,,,,,,2017-01-16,NMEMA ARC,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,196.29,NNW,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,,,,,Larimer,,On-Air,,,E-Power,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",2017-08-05,Estes Valley ARC,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",625757,7268,ARES D-10: Thu at 19:00.,,CCARC,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,196.58,NNW,,08,125,40.57080078,-105.07700348,147.36,147.96,100,100,,,,Larimer,,On-Air,Map,,Closed autopatch.,,,2017-03-11,CO State Univ ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,196.94,NNW,,08,8715,40.53879929,-105.17900085,446.75,441.75,,,,,,Larimer,,Off-Air,,,,,See website for complete info on color codes/time slot assignment.,2019-12-09,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,,,,http://www.rmham.org,CCARC,,,,yes,7,310814,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,196.94,NNW,"KB0VGD Marcos 2M Horsetooth Horsetooth Mtn VHF, Wide area coverage. Please use ONLY TG 310831, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14274,40.53879929,-105.17900085,145.265,144.665,,,,,,Larimer,,On-Air,Northern Colorado Front Range Wide Area coverage.,Brandmeister Network,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",2019-11-27,W0DMR - NoCo C-bridge Network,,,,,http://www.w0dmr.org/,CCARC,,,,yes,2,310831,DMR-Plus c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",2,,2,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,1,,1,,,,2,,1
147.22,0.6,100,NM5ML,"Tucumcari, Tucumcari Mountain",NM,OPEN,,,197.17,S,,35,177,35.1342,-103.699,147.22,147.82,100,,,,,Quay,,On-Air,Wide area.,,4,,,2018-01-07,Mega-Link Rptr System,Full-time to the Mega-Link System .,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,197.36,NNW,,08,18416,40.57759857,-105.09300232,446.7625,441.7625,,,,,,Larimer,,On-Air,,CSUARC,,,,2020-02-10,RMHAM,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,yes,8,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,197.36,NNW,,08,18417,40.57759857,-105.09300232,446.7625,441.7625,,,,,,Larimer,,On-Air,,CSUARC,,,,2020-02-10,RMHAM,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,yes,8,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,S,197.37,NNW,,08,8901,40.57770157,-105.09300232,446.8125,441.8125,,,,,,Larimer,DN70KN,On-Air,Fort Collins Local Area,,D-Star Gateway,,Free Star,2017-05-31,W0QEY CSU,,,,,,CCARC,,,,,,,,,,,,,,,,,,,yes,W0QEY (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,197.4,NNW,ON - IDLE,08,123,40.53969955,-105.19599915,145.115,144.515,100,100,,,,Larimer,DN70JM,On-Air,Wide area.,,7,,,2016-10-25,Northern Colorado ARC,,4236,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,197.4,NNW,,08,275,40.53969955,-105.19599915,224.52,222.92,100,100,,,,Larimer,,Off-Air,,,E-power.,,,2018-03-21,Northern Colorado ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,197.4,NNW,,08,126,40.53969955,-105.19599915,447.275,442.275,100,100,,,,Larimer,,On-Air,Wide area.,,"Closed autopatch, e-power.",,,2020-01-23,Northern Colorado ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,197.64,NNW,,08,124,40.58530045,-105.08399963,449.85,444.85,100,100,,,,Larimer,,On-Air,Map,,Closed autopatch.,,,2012-11-16,CO State Univ ARC,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,197.64,NNW,,08,3592,40.58530045,-105.08399963,927.95,902.95,100,100,,,,Larimer,,On-Air,Northern Front Range,,,,,2019-09-01,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.575,5,162.2,K0HAM,"Ransom, K-Link",KS,OPEN,,,197.79,E,,20,4075,38.63100052,-99.98999786,443.575,448.575,162.2,162.2,,,,Ness,EM08AP,On-Air,Click for coverage map. 40 mi radius.,K-Link Repeater Network,,,,2019-08-02,N7JYS,"Full-time to 442.45000 (N7JYS) at Hays, K-Link, KS . Full-time to the K-Link System .",,,K-Link: Saturdays 21:00 local,K-Link Repeater Network,Kansas Repeater Council,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.5,5,141.3,K0ECT,Jetmore,KS,OPEN,,,198.43,ESE,,20,4107,38.0533,-99.8996,444.5,449.5,141.3,141.3,,,,Hodgeman,,On-Air,,,E-power,,,2019-03-08,SKECT,Full-time to the SKECT System .,,,,http://skect.org/default.aspx,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,198.75,NW,,08,18131,40.2392,-105.847,449.425,444.425,103.5,103.5,,,,Clear Creek,,On-Air,"Grand Lake, CO",,,,Linked to the Allstar Florida Hub,2019-09-21,,,,,Sunday and Tuesday nights at 7 PM MT,,,,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,,WA5CSF,Borger,TX,OPEN,E,,199.37,SE,Node Offline,48,610,35.667,-101.397,147.06,147.66,,,,,,Hutchinson,,Off-Air,,,,,,2017-02-16,Northwest Texas Amateur Radio Club,,387265,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
