Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,WIRES-X,County,Op Status,Coverage,Sponsor,Affiliate,Features,Nets,Web links,Last update,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,On-air,Coordination,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,Links,Grid,IRLP,EchoLink,AllStar,Commands,Notes,Local Network,Feed,Mixed-Mode,Analog Bandwidth,P-25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Rocky Mountain Wide,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,Bandwidth,Eastern Colorado,Worldwide,North America,WW English FT,TAC 310,Local/Cluster,N. Colorado,TAC 311,Colorado,Colorado Chat,DCI Bridge,Mountain Reg USA,Worldwide English FT,Location Photo,Wyoming,WyLOCAL
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,165.29,SW,,08,63,37.8492012,-106.9260025,146.925,146.325,,Mineral,On-Air,,Creede ARC,,,,,2012-11-12,,,,,,,,,,CCARC,,,,,,,,,,,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,165.8,W,,08,36,39.24060059,-107.96099854,449.5,444.5,,Mesa,On-Air,,Grand Mesa Repeater Association (GMRA),,E-power.,,,2016-07-01,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,166.22,SE,ON - IDLE,08,171,38.036912,-102.59947,449.5,444.5,,Prowers,On-Air,45,Lamar ARC,,Linked full time to 146.610 (N0LAR) repeater,NWS net: Daily 12:15pm,http://www.qrz.com/db/n0lar,2020-04-23,,,,,,,,,,CCARC,123,123,,,"Full-time to 146.61000 (N0LAR) at Lamar, 4 Miles East of Lamar, CO .",DM-88,3774,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,CC 123.0,W0CTS,"Lamar, 1.7 Miles S.E.",CO,OPEN,,D,166.22,SE,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1 31083 - CO Severe WX - Slot 1,08,18843,38.036886,-102.599448,147.15,147.75,,Prowers,On-Air,Prowers County and Northern Baca County 45 mi radius.,N0LAR - Lamar Amateur Radio Club,,DMR Dual Mode - DMR and Analog (CTCSS 123.0),REACT Net Tue 20:30,http://www.qrz.com/db/n0lar,2020-05-30,,,,1,1,311665,BrandMeister c Record retrieved from radioid.net,,,,123,123,,,,DM88qb,,,,,CCARC Coordination #: 821 - Repeater is a Motorola MTR2000 with MMDVM Linecard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA7SNU,Wheatland,WY,OPEN,,,166.58,N,,56,47,42.0544014,-104.95200348,146.88,146.28,,Platte,On-Air,,GPARA,,,,,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,167.13,WSW,,08,149,39.06669998,-107.93599701,145.355,144.755,,Mesa,On-Air,"Rifle to the east, several miles east of Green River, Utah to the west.",Colorado Connection,,E-power.,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,2017-01-06,,,,,,,,,,CCARC,88.5,123,,,Full-time to the Colorado Connection System .,,,,,,Colorado Connection system of repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,167.19,WSW,,08,8763,39.0666008,-107.93699646,449.65,444.65,,Mesa,On-Air,Wide area coverage,Keri Washburn,,NWS weather alert system.,,,2016-10-28,,,,,,,,,,CCARC,151.4,151.4,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,8162,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,100,W0KAV,Scottsbluff,NE,OPEN,,,167.91,NNE,,31,111,41.88710022,-103.66400146,444.825,449.825,,Scotts Bluff,On-Air,,W0KAV/KW0R,,"Autopatch, e-power.",,,2020-01-05,,,,,,,,,,,100,,,,,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,167.91,NNE,,31,57,41.88710022,-103.66400146,145.475,144.875,,Scotts Bluff,On-Air,,RWMC,,e-power.,,,2018-12-02,,,,,,,,,,,CSQ,,,,,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,168.56,W,,08,253,39.45190048,-108.05200195,449.8,444.8,,Garfield,On-Air,,,,8,,GMRA Repeaters,2018-01-15,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,169.44,NNE,,31,11356,41.95100021,-103.80000305,445.1,445.1,,Scotts Bluff,On-Air,,,,,,,2014-04-17,,,,,,,,,,,100,100,,,,DN81CW,3942,,,,This is a simplex IRLP node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,169.89,WSW,,08,3745,38.90159988,-107.9260025,147.195,147.795,,Delta,,Local.,,Colorado District 25 ARES,,,,2018-04-04,,,,,,,,,Unknown,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,169.89,WSW,,08,3749,38.90159988,-107.9260025,147.36,147.96,,Delta,On-Air,,W0ALC,,,,,2019-08-26,,,,,,,,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,169.89,WSW,,08,3760,38.90159988,-107.9260025,449.825,444.825,,Delta,,,W0ALC,,,,,2018-04-04,,,,,,,,,Unknown,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,170.38,WSW,,08,3755,38.99440002,-107.97299957,447.35,442.35,,Delta,,,Grand Mesa Repeater Assoc (GMRA),,,,GMRA Repeaters,2012-11-10,,,,,,,,,Unknown,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,171.18,NNE,,31,11355,41.90399933,-103.55799866,146.445,146.445,,Scotts Bluff,On-Air,,,,,,http://garymcduffie.com,2015-03-16,,,,,,,,,,,88.5,88.5,,,,,3055,,,Access pre-fix = 5,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,171.23,NNE,,56,42,42.0625,-104.18399811,146.73,146.13,,Goshen,On-Air,,,,,,,2019-02-20,,,,,,,,,,,CSQ,,,,,DN72VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,171.48,NNE,,31,59,41.94060135,-103.65599823,147.075,147.675,,Scotts Bluff,On-Air,,Tri-City Radio Amateur Club,,,,,2014-07-08,,,,,,,,,,,,,,,,DN81EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,172.32,S,,08,8180,37.16949844,-104.50099945,147.375,147.975,,Las Animas,On-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,,,2017-10-24,,,,,,,,,,CCARC,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,172.32,S,,08,13499,37.16949844,-104.50099945,447.375,442.375,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,,E-power (batt).,,,2018-04-04,,,,,,,,,,CCARC,100,,1,Open ↑ / Open ↓,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,172.33,S,,08,240,37.16939926,-104.5,449.6,444.6,,Las Animas,On-Air,Wide area.,Cheyenne Mtn Rptr Grp,,E-power.,,CMRG Repeaters,2017-10-24,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,172.46,WSW,,08,69,38.38750076,-107.6740036,447.2,442.2,,Montrose,On-Air,Delta/Montrose,,Grand Mesa Repeater Assoc,9,RACES Net Wed at 1930 Hrs.,GMRA Repeaters,2018-01-15,,,,,,,,,,CCARC,107.2,107.2,,,Full-time to the GMRA Open System .,,3710,,,,Closed IRLP out - Ask for a control op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,172.83,SW,,08,14923,37.79330063,-107.05500031,449.525,444.525,,Mineral,On-Air,,N0PKT,The Fun Machine,,,,2017-01-06,,,,,,,,,,,100,100,,,Full-time to the The Fun Machine System .,DM67lt,,,43265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,173.53,S,,08,8086,37.14569855,-104.57099915,446.775,441.775,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,,,,2017-12-13,1,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,178.91,WSW,,08,12442,38.47829819,-107.87599945,146.91,146.31,,Montrose,On-Air,,,,E-Power,,,2014-12-13,,,,,,,,,,CCARC,107.2,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,178.91,WSW,,08,7953,38.47829819,-107.87599945,146.79,146.19,,Montrose,On-Air,,KC0UXX,,E-power.,,,2012-09-06,,,,,,,,,,CCARC,107.2,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,179.49,WSW,,08,18465,38.41740036,-107.84600067,448.825,443.825,,Montrose,On-Air,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",San Juan Connection,,,,http://www.sjcham.com,2020-01-17,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,181.91,W,"DMR repeater at 10,023' AMSL. Users are welcome to link to any Brandmeister talk group. Use TS1 to link to 310, 3100 or other high traffic talk groups. TS2 is used for linking to low traffic talk groups and for local calls. Unlink with a private call to 4000. Links will time out after 15 minutes of no local RF activity. Please experiment and have fun! 73 w0bx.",08,16721,39.08890152,-108.22699738,446.9125,441.9125,,Mesa,On-Air,"Grand Junction, I70",Bill Frost,,,,,2019-11-27,,,,1,1,310868,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,Brandmeister network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,183.76,SE,,20,3559,38.91389847,-101.59400177,444.6,449.6,,Wallace,On-Air,US-40 Repeater Coverage Map,WA0VJR,,,,,2019-03-27,,,,,,,,,,,146.2,,,,,DM98EV,3148,,,,Dial 9335 to access K-Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,183.88,WSW,,08,154,39.05390167,-108.2539978,449.3,444.3,,Mesa,On-Air,Wide Area I-70 West Rifle to Western Utah,,,e-power Linked to GMRA Open System,RACES Wed 1930 hrs,http://www.gmra.org/,2018-01-16,,,,,,,,,,CCARC,107.2,107.2,,,,,3710,,,,Closed IRLP out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,184.35,S,,08,239,36.99739838,-104.46700287,145.43,144.83,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group,,,,CMRG Repeaters,2017-10-24,,,,,,,,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,184.64,S,,35,6805,36.99250031,-104.47399902,446.775,441.775,,Colfax,On-Air,,Cheyenne Mountain Repeater Group,,,,http://www.cmrg.org/,2017-07-22,1,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,NMFCC,,,,,,DM76SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,185.48,WSW,Static Talkgroups: 93 - North America - Slot 1,08,17998,38.18000031,-107.79000092,447.8,442.8,,Ouray,On-Air,Montrose to Ouray,AD0RM,,,,,2019-11-27,,,,1,1,311075,BrandMeister c Record retrieved from radioid.net,,,,,,,,,DM68CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,191,S,,35,136,36.90330124,-104.43900299,147.28,147.88,,Colfax,On-Air,Wide area.,,,8,,,2018-01-07,,,,,,,,,,NMFCC,100,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,KZ0DEM,"Pritchett, Tator Butte",CO,OPEN,,,191.93,SE,,08,3792,37.36999893,-102.85900116,146.64,146.04,,Las Animas,On-Air,Wide area: West BACA and East Las Animas counties.,,,,,KZ0DEM Repeaters,2015-12-12,,,,,,,,,,CCARC,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,192.42,NW,,56,43,41.79109955,-107.23799896,146.76,146.16,,Carbon,On-Air,Wide area.,CCARS,,,Sunday nite net 2030 local time.,,2017-10-06,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,192.42,NW,,56,55,41.79109955,-107.23799896,147.39,147.99,,Carbon,On-Air,Wide area.,HERC,N7ZEF (EchoLink).,E-power.,,,2017-01-04,,,,,,,,,,,100,,,,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,192.45,NW,,56,5791,41.79109955,-107.23899841,146.7,146.1,,Carbon,On-Air,,,,,,,2017-01-04,,,,,,,,,,WRCG,162.2,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,OPEN,,D,192.45,NW,,56,13858,41.79109955,-107.23899841,445.05,440.05,,Carbon,On-Air,Wide area. 30 mi radius.,Laramie County EM,Wyoming DMR Project,,,,2020-06-04,,,,1,11,315609,WyDMR c Record retrieved from radioid.net,,,WRCG,,,,,,DN61JS,,,,,"WY DMR Project system, not interconnected with BM, DMRX, DMR-MARC etc.",Wyoming DMR Project,,,,,,,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,1,2
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,194.99,SW,,08,209,37.79330063,-107.6289978,147.375,147.975,,San Juan,On-Air,Wide area.,,,13,,http://www.sjcham.com,2018-01-15,,,,,,,,,,CCARC,156.7,,,,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",DM67ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,195.57,SW,,08,210,37.81190109,-107.66400146,447.525,442.525,,San Juan,On-Air,Wide area.,KB5ITS,,E-power.,,,2014-06-30,,,,,,,,,,CCARC,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,123,N0UGO,Ogallala,NE,OPEN,EI,,196.18,E,ON - In Conference IRLP 0082,31,11025,41.12820053,-101.72000122,146.76,146.16,,Keith,On-Air,,Charlie Allen,,,Sun at 19:30. Wed at 20:00.,,2015-07-09,,,,,,,,,,,123,,,,,,7349,751985,,,Linked to 146.940 in North Platte and 442.250 south of North Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,141.3,K0ECT,Syracuse,KS,OPEN,,,196.83,SE,,20,4086,38.17499924,-101.76100159,444,449,,Hamilton,On-Air,,SKECT,,E-power.,,http://skect.org/default.aspx,2018-07-12,,,,,,,,,,Kansas Repeater Council,141.3,141.3,,,Full-time to the SKECT System .,DM98CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,196.93,W,,08,147,39.11729813,-108.52200317,145.175,144.575,,Mesa,On-Air,Greater grand Junction area.,,,"E-power,",,,2016-05-11,,,,,,,,,,CCARC,107.2,,,,,DM59RC,3161,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,197.74,SE,Node Offline,08,4588,37.40829849,-102.61399841,449.2,444.2,,Baca,On-Air,provides coverage to central Baca County,Baca County Div of Emerg Mgt Communications,,,,,2011-08-21,,,,,,,,,,,118.8,118.8,,,,,7142,97142,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,197.74,SE,Node Offline,08,6093,37.40829849,-102.61399841,147.33,147.93,,Baca,On-Air,,Baca County Amateur Emergency Management,,,,KZ0DEM Repeaters,2018-03-12,,,,,,,,,,CCARC,118.8,118.8,,,,,7142,97142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,,197.74,SE,,08,8174,37.40829849,-102.61399841,147.09,147.69,,Baca,,,BCDEARC,,,,,2012-11-12,,,,,,,,,Unknown,CCARC,118.8,118.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,199.18,W,,08,152,39.06389999,-108.55000305,147.39,147.99,,Mesa,,,KE0TY,,Linked.,,,2012-11-10,,,,,,,,,Unknown,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,199.18,W,,08,261,39.06389999,-108.55000305,146.82,146.22,,Mesa,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,,2019-02-12,,,,,,,,,,CCARC,107.2,,,,,,,,43554,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,199.21,WSW,Node Offline,08,153,38.89899826,-108.4960022,448.15,443.15,,Mesa,On-Air,,,,,,,2016-04-22,,,,,,,,,,CCARC,100,,,,,DM58SV,7963,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,199.23,W,,08,8175,39.06389999,-108.5510025,147.105,147.705,,Mesa,On-Air,,K0SSI,,,,,2013-04-20,,,,,,,,,,CCARC,,,,,,DM59RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,199.23,W,,08,8206,39.06389999,-108.5510025,449,444,,Mesa,On-Air,,KB0SW,Grand Mesa Repeater Assoc,,,,2015-08-03,,,,,,,,,,CCARC,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,199.23,W,,08,11792,39.06389999,-108.5510025,446.775,441.775,,Mesa,On-Air,,,,,,,2014-08-16,1,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,199.23,W,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,,Mesa,On-Air,,,,,,,2015-10-25,,,,,,,,,,CCARC,173.8,88.5,,,,,7573,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,199.23,W,,08,8167,39.06389999,-108.5510025,145.22,144.62,,Mesa,,,KE0TY,,,,,2012-11-12,,,,,,,,,Unknown,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,199.24,W,,08,3757,39.06380081,-108.5510025,447.5,442.5,,Mesa,,,KC0ARV,,,,,2012-11-10,,,,,,,,,Unknown,CCARC,114.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,,199.65,NNE,Node Offline,31,10450,42.0929985,-102.87000275,147.015,147.615,,Box Butte,On-Air,Local.,N2VHZ,,,,,2018-01-14,,,,,,,,,,,,,,,,,,775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
